asn1,asn2,asn1RIR,asn2RIR,rel
35297,202838,RIPE,RIPE,p2p
35297,204735,RIPE,RIPE,p2c
35297,206066,RIPE,RIPE,p2c
35297,206846,RIPE,RIPE,p2p
35297,207676,RIPE,RIPE,p2c
35297,207740,RIPE,RIPE,p2p
35297,208139,RIPE,RIPE,p2c
35297,208879,RIPE,RIPE,p2c
35297,209102,RIPE,RIPE,p2p
35297,210068,RIPE,RIPE,p2c
35297,211954,RIPE,RIPE,p2p
35297,212432,RIPE,RIPE,p2c
35297,266925,RIPE,LACNIC,p2p
35297,398465,RIPE,ARIN,p2p
35311,36351,RIPE,ARIN,p2p
35311,39737,RIPE,RIPE,p2p
35311,47957,RIPE,RIPE,p2p
35311,49605,RIPE,RIPE,p2p
35311,49697,RIPE,RIPE,p2p
35311,51999,RIPE,RIPE,p2p
35311,52320,RIPE,LACNIC,p2p
35311,59890,RIPE,RIPE,p2p
35311,207740,RIPE,RIPE,p2p
35311,211954,RIPE,RIPE,p2p
35311,267613,RIPE,LACNIC,p2p
35313,37100,RIPE,AFRINIC,p2p
35313,47787,RIPE,RIPE,p2p
35313,49605,RIPE,RIPE,p2p
35313,51999,RIPE,RIPE,p2p
35313,207740,RIPE,RIPE,p2p
35313,211954,RIPE,RIPE,p2p
35313,328832,RIPE,AFRINIC,p2p
35313,398465,RIPE,ARIN,p2p
35320,16223,RIPE,RIPE,p2c
35320,24812,RIPE,RIPE,p2c
35320,35614,RIPE,RIPE,p2c
35320,35710,RIPE,RIPE,p2p
35320,37497,RIPE,AFRINIC,p2p
35320,39704,RIPE,RIPE,p2p
35320,39737,RIPE,RIPE,p2p
35320,41421,RIPE,RIPE,p2p
35320,42927,RIPE,RIPE,p2p
35320,43350,RIPE,RIPE,p2p
35320,44032,RIPE,RIPE,p2c
35320,44684,RIPE,RIPE,p2p
35320,47957,RIPE,RIPE,p2p
35320,48173,RIPE,RIPE,p2p
35320,49605,RIPE,RIPE,p2p
35320,51290,RIPE,RIPE,p2p
35320,51999,RIPE,RIPE,p2p
35320,53013,RIPE,LACNIC,p2p
35320,54113,RIPE,ARIN,p2p
35320,56515,RIPE,RIPE,p2p
35320,58321,RIPE,RIPE,p2p
35320,59890,RIPE,RIPE,p2p
35320,137409,RIPE,APNIC,p2p
35320,137490,RIPE,APNIC,p2p
35320,197227,RIPE,RIPE,p2p
35320,197336,RIPE,RIPE,p2p
35320,197524,RIPE,RIPE,p2p
35320,197731,RIPE,RIPE,p2p
35320,199483,RIPE,RIPE,p2p
35320,200462,RIPE,RIPE,p2p
35320,204288,RIPE,RIPE,p2c
35320,207740,RIPE,RIPE,p2p
35320,209102,RIPE,RIPE,p2p
35320,211608,RIPE,RIPE,p2c
35320,211954,RIPE,RIPE,p2p
35320,212118,RIPE,RIPE,p2c
35320,212508,RIPE,RIPE,p2p
35320,328832,RIPE,AFRINIC,p2p
35323,41047,RIPE,RIPE,p2p
35328,59890,RIPE,RIPE,p2p
35332,39533,RIPE,RIPE,p2p
35332,49697,RIPE,RIPE,p2p
35332,51999,RIPE,RIPE,p2p
35332,137409,RIPE,APNIC,p2p
35332,211954,RIPE,RIPE,p2p
35339,41047,RIPE,RIPE,p2p
35339,59890,RIPE,RIPE,p2p
35346,49443,RIPE,RIPE,p2c
35346,60581,RIPE,RIPE,p2c
35346,206017,RIPE,RIPE,p2c
35348,39737,RIPE,RIPE,p2p
35352,39120,RIPE,RIPE,p2p
35352,51185,RIPE,RIPE,p2p
35352,60501,RIPE,RIPE,p2p
35352,61568,RIPE,LACNIC,p2p
35362,31664,RIPE,RIPE,p2c
35362,41047,RIPE,RIPE,p2p
35362,42533,RIPE,RIPE,p2c
35362,42861,RIPE,RIPE,p2p
35362,49673,RIPE,RIPE,p2p
35366,49697,RIPE,RIPE,p2p
35366,50236,RIPE,RIPE,p2p
35366,51184,RIPE,RIPE,p2p
35366,51999,RIPE,RIPE,p2p
35366,139589,RIPE,APNIC,p2p
35366,211954,RIPE,RIPE,p2p
35369,38955,RIPE,RIPE,p2p
35369,41047,RIPE,RIPE,p2p
35369,54994,RIPE,ARIN,p2p
35369,56456,RIPE,RIPE,p2p
35369,61591,RIPE,LACNIC,p2p
35369,136907,RIPE,APNIC,p2p
35369,206703,RIPE,RIPE,p2p
35369,206784,RIPE,RIPE,p2p
35369,207616,RIPE,RIPE,p2p
35369,209850,RIPE,RIPE,p2p
35369,211700,RIPE,RIPE,p2p
35369,212131,RIPE,RIPE,p2p
35369,212175,RIPE,RIPE,p2p
35369,264479,RIPE,LACNIC,p2p
35378,211954,RIPE,RIPE,p2p
35387,62010,RIPE,RIPE,p2p
35393,47957,RIPE,RIPE,p2p
35393,211954,RIPE,RIPE,p2p
35426,39421,RIPE,RIPE,p2p
35426,41653,RIPE,RIPE,p2p
35426,45899,RIPE,APNIC,p2p
35426,47957,RIPE,RIPE,p2p
35426,49434,RIPE,RIPE,p2p
35426,136907,RIPE,APNIC,p2p
35426,211954,RIPE,RIPE,p2p
35432,37100,RIPE,AFRINIC,p2p
35432,39337,RIPE,RIPE,p2p
35432,39737,RIPE,RIPE,p2p
35432,39935,RIPE,RIPE,p2c
35432,44391,RIPE,RIPE,p2p
35432,47787,RIPE,RIPE,p2p
35432,47957,RIPE,RIPE,p2p
35432,48366,RIPE,RIPE,p2p
35432,49368,RIPE,RIPE,p2p
35432,49605,RIPE,RIPE,p2p
35432,49697,RIPE,RIPE,p2p
35432,50115,RIPE,RIPE,p2p
35432,50233,RIPE,RIPE,p2c
35432,50629,RIPE,RIPE,p2p
35432,50646,RIPE,RIPE,p2p
35432,51408,RIPE,RIPE,p2p
35432,51601,RIPE,RIPE,p2c
35432,51999,RIPE,RIPE,p2p
35432,53013,RIPE,LACNIC,p2p
35432,56634,RIPE,RIPE,p2p
35432,59655,RIPE,RIPE,p2c
35432,59890,RIPE,RIPE,p2p
35432,59947,RIPE,RIPE,p2p
35432,60283,RIPE,RIPE,p2p
35432,61280,RIPE,RIPE,p2p
35432,62146,RIPE,RIPE,p2p
35432,137409,RIPE,APNIC,p2p
35432,197969,RIPE,RIPE,p2p
35432,201706,RIPE,RIPE,p2p
35432,202838,RIPE,RIPE,p2p
35432,206846,RIPE,RIPE,p2p
35432,207740,RIPE,RIPE,p2p
35432,208040,RIPE,RIPE,p2c
35432,211954,RIPE,RIPE,p2p
35432,263437,RIPE,LACNIC,p2p
35432,266925,RIPE,LACNIC,p2p
35432,328832,RIPE,AFRINIC,p2p
35432,398465,RIPE,ARIN,p2p
35434,200414,RIPE,RIPE,p2c
35437,35598,RIPE,RIPE,p2p
35437,37100,RIPE,AFRINIC,p2p
35437,39737,RIPE,RIPE,p2p
35437,47787,RIPE,RIPE,p2p
35437,47957,RIPE,RIPE,p2p
35437,328832,RIPE,AFRINIC,p2p
35437,398465,RIPE,ARIN,p2p
35444,202433,RIPE,RIPE,p2c
35444,209302,RIPE,RIPE,p2c
35444,209839,RIPE,RIPE,p2c
35467,212778,RIPE,RIPE,p2c
35471,44667,RIPE,RIPE,p2c
35471,52035,RIPE,RIPE,p2c
35482,39533,RIPE,RIPE,p2p
35482,47147,RIPE,RIPE,p2p
35482,47957,RIPE,RIPE,p2p
35482,48362,RIPE,RIPE,p2p
35482,50877,RIPE,RIPE,p2p
35482,51184,RIPE,RIPE,p2p
35482,58057,RIPE,RIPE,p2p
35482,59890,RIPE,RIPE,p2p
35482,211954,RIPE,RIPE,p2p
35487,112,RIPE,ARIN,p2c
35487,211954,RIPE,RIPE,p2p
35491,205082,RIPE,RIPE,p2c
35505,39737,RIPE,RIPE,p2p
35522,39337,RIPE,RIPE,p2p
35522,44391,RIPE,RIPE,p2p
35522,48366,RIPE,RIPE,p2p
35522,49368,RIPE,RIPE,p2p
35522,50115,RIPE,RIPE,p2p
35522,50646,RIPE,RIPE,p2p
35522,51408,RIPE,RIPE,p2p
35522,56634,RIPE,RIPE,p2p
35522,59947,RIPE,RIPE,p2p
35522,60283,RIPE,RIPE,p2p
35522,60501,RIPE,RIPE,p2p
35522,61280,RIPE,RIPE,p2p
35522,62146,RIPE,RIPE,p2p
35522,197969,RIPE,RIPE,p2p
35522,201706,RIPE,RIPE,p2p
35522,202838,RIPE,RIPE,p2p
35522,206846,RIPE,RIPE,p2p
35522,207740,RIPE,RIPE,p2p
35522,211954,RIPE,RIPE,p2p
35522,266925,RIPE,LACNIC,p2p
35526,51932,RIPE,RIPE,p2c
35539,39337,RIPE,RIPE,p2p
35539,44391,RIPE,RIPE,p2p
35539,48366,RIPE,RIPE,p2p
35539,49368,RIPE,RIPE,p2p
35539,50115,RIPE,RIPE,p2p
35539,50646,RIPE,RIPE,p2p
35539,51408,RIPE,RIPE,p2p
35539,51999,RIPE,RIPE,p2p
35539,56634,RIPE,RIPE,p2p
35539,59947,RIPE,RIPE,p2p
35539,60283,RIPE,RIPE,p2p
35539,60501,RIPE,RIPE,p2p
35539,61280,RIPE,RIPE,p2p
35539,62146,RIPE,RIPE,p2p
35539,137490,RIPE,APNIC,p2p
35539,197969,RIPE,RIPE,p2p
35539,201706,RIPE,RIPE,p2p
35539,202838,RIPE,RIPE,p2p
35539,206846,RIPE,RIPE,p2p
35539,207740,RIPE,RIPE,p2p
35539,211954,RIPE,RIPE,p2p
35539,266925,RIPE,LACNIC,p2p
35551,35598,RIPE,RIPE,p2p
35551,37100,RIPE,AFRINIC,p2p
35551,39737,RIPE,RIPE,p2p
35551,47787,RIPE,RIPE,p2p
35551,47957,RIPE,RIPE,p2p
35551,50629,RIPE,RIPE,p2p
35551,328832,RIPE,AFRINIC,p2p
35551,398465,RIPE,ARIN,p2p
35566,21282,RIPE,RIPE,p2c
35574,37100,RIPE,AFRINIC,p2p
35574,39737,RIPE,RIPE,p2p
35574,41047,RIPE,RIPE,p2p
35574,47787,RIPE,RIPE,p2p
35574,47957,RIPE,RIPE,p2p
35574,49697,RIPE,RIPE,p2p
35574,59890,RIPE,RIPE,p2p
35574,199181,RIPE,RIPE,p2p
35574,201333,RIPE,RIPE,p2p
35574,207740,RIPE,RIPE,p2p
35574,211954,RIPE,RIPE,p2p
35574,398465,RIPE,ARIN,p2p
35575,37497,RIPE,AFRINIC,p2p
35575,211954,RIPE,RIPE,p2p
35575,328832,RIPE,AFRINIC,p2p
35575,398465,RIPE,ARIN,p2p
35592,41047,RIPE,RIPE,p2p
35592,205400,RIPE,RIPE,p2c
35598,12938,RIPE,RIPE,p2c
35598,25511,RIPE,RIPE,p2c
35598,34527,RIPE,RIPE,p2c
35598,34602,RIPE,RIPE,p2c
35598,35826,RIPE,RIPE,p2p
35598,35834,RIPE,RIPE,p2p
35598,36040,RIPE,ARIN,p2p
35598,36692,RIPE,ARIN,p2p
35598,36868,RIPE,AFRINIC,p2p
35598,36874,RIPE,AFRINIC,p2p
35598,36891,RIPE,AFRINIC,p2p
35598,36902,RIPE,AFRINIC,p2p
35598,37054,RIPE,AFRINIC,p2p
35598,37100,RIPE,AFRINIC,p2p
35598,37122,RIPE,AFRINIC,p2p
35598,37239,RIPE,AFRINIC,p2p
35598,37273,RIPE,AFRINIC,p2p
35598,37497,RIPE,AFRINIC,p2p
35598,37613,RIPE,AFRINIC,p2p
35598,37662,RIPE,AFRINIC,p2p
35598,37678,RIPE,AFRINIC,p2p
35598,37680,RIPE,AFRINIC,p2p
35598,37697,RIPE,AFRINIC,p2p
35598,38082,RIPE,APNIC,p2p
35598,38090,RIPE,APNIC,p2p
35598,38516,RIPE,APNIC,p2p
35598,38719,RIPE,APNIC,p2p
35598,38740,RIPE,APNIC,p2p
35598,38778,RIPE,APNIC,p2p
35598,38946,RIPE,RIPE,p2p
35598,38983,RIPE,RIPE,p2p
35598,38984,RIPE,RIPE,p2c
35598,39175,RIPE,RIPE,p2p
35598,39202,RIPE,RIPE,p2p
35598,39233,RIPE,RIPE,p2p
35598,39337,RIPE,RIPE,p2p
35598,39356,RIPE,RIPE,p2p
35598,39498,RIPE,RIPE,p2p
35598,39537,RIPE,RIPE,p2p
35598,39587,RIPE,RIPE,p2p
35598,40120,RIPE,ARIN,p2p
35598,41095,RIPE,RIPE,p2p
35598,41107,RIPE,RIPE,p2p
35598,41230,RIPE,RIPE,p2p
35598,41338,RIPE,RIPE,p2p
35598,41354,RIPE,RIPE,p2p
35598,41495,RIPE,RIPE,p2p
35598,41540,RIPE,RIPE,p2p
35598,41695,RIPE,RIPE,p2p
35598,41811,RIPE,RIPE,p2p
35598,41847,RIPE,RIPE,p2p
35598,41864,RIPE,RIPE,p2p
35598,42044,RIPE,RIPE,p2p
35598,42344,RIPE,RIPE,p2p
35598,42385,RIPE,RIPE,p2p
35598,42455,RIPE,RIPE,p2p
35598,42543,RIPE,RIPE,p2p
35598,42689,RIPE,RIPE,p2p
35598,42696,RIPE,RIPE,p2c
35598,42831,RIPE,RIPE,p2p
35598,43013,RIPE,RIPE,p2p
35598,43022,RIPE,RIPE,p2p
35598,43256,RIPE,RIPE,p2p
35598,43566,RIPE,RIPE,p2p
35598,43633,RIPE,RIPE,p2p
35598,44314,RIPE,RIPE,p2p
35598,44477,RIPE,RIPE,p2p
35598,44503,RIPE,RIPE,p2p
35598,44965,RIPE,RIPE,p2p
35598,45013,RIPE,RIPE,p2c
35598,45014,RIPE,RIPE,p2p
35598,45043,RIPE,RIPE,p2p
35598,46844,RIPE,ARIN,p2p
35598,47264,RIPE,RIPE,p2p
35598,47438,RIPE,RIPE,p2p
35598,47480,RIPE,RIPE,p2p
35598,47522,RIPE,RIPE,p2c
35598,47631,RIPE,RIPE,p2p
35598,47638,RIPE,RIPE,p2p
35598,47720,RIPE,RIPE,p2p
35598,47864,RIPE,RIPE,p2p
35598,47998,RIPE,RIPE,p2p
35598,47999,RIPE,RIPE,p2p
35598,48084,RIPE,RIPE,p2p
35598,48101,RIPE,RIPE,p2p
35598,48292,RIPE,RIPE,p2p
35598,48305,RIPE,RIPE,p2p
35598,48314,RIPE,RIPE,p2p
35598,48366,RIPE,RIPE,p2p
35598,48484,RIPE,RIPE,p2p
35598,48646,RIPE,RIPE,p2p
35598,48825,RIPE,RIPE,p2p
35598,48964,RIPE,RIPE,p2p
35598,49140,RIPE,RIPE,p2p
35598,49158,RIPE,RIPE,p2p
35598,49344,RIPE,RIPE,p2p
35598,49368,RIPE,RIPE,p2p
35598,49375,RIPE,RIPE,p2p
35598,49425,RIPE,RIPE,p2p
35598,49605,RIPE,RIPE,p2p
35598,49653,RIPE,RIPE,p2p
35598,49776,RIPE,RIPE,p2p
35598,49778,RIPE,RIPE,p2p
35598,49823,RIPE,RIPE,p2p
35598,49828,RIPE,RIPE,p2p
35598,50023,RIPE,RIPE,p2p
35598,50115,RIPE,RIPE,p2p
35598,50182,RIPE,RIPE,p2c
35598,50468,RIPE,RIPE,p2p
35598,50489,RIPE,RIPE,p2p
35598,50646,RIPE,RIPE,p2p
35598,50716,RIPE,RIPE,p2p
35598,50823,RIPE,RIPE,p2p
35598,50867,RIPE,RIPE,p2p
35598,50877,RIPE,RIPE,p2p
35598,51043,RIPE,RIPE,p2p
35598,51055,RIPE,RIPE,p2p
35598,51159,RIPE,RIPE,p2p
35598,51230,RIPE,RIPE,p2c
35598,51279,RIPE,RIPE,p2p
35598,51408,RIPE,RIPE,p2p
35598,51409,RIPE,RIPE,p2p
35598,51528,RIPE,RIPE,p2p
35598,51561,RIPE,RIPE,p2p
35598,51823,RIPE,RIPE,p2p
35598,51918,RIPE,RIPE,p2p
35598,51945,RIPE,RIPE,p2p
35598,51999,RIPE,RIPE,p2p
35598,52075,RIPE,RIPE,p2p
35598,52527,RIPE,LACNIC,p2p
35598,52531,RIPE,LACNIC,p2p
35598,52532,RIPE,LACNIC,p2p
35598,52539,RIPE,LACNIC,p2p
35598,52542,RIPE,LACNIC,p2p
35598,52543,RIPE,LACNIC,p2p
35598,52545,RIPE,LACNIC,p2p
35598,52554,RIPE,LACNIC,p2p
35598,52559,RIPE,LACNIC,p2p
35598,52566,RIPE,LACNIC,p2p
35598,52568,RIPE,LACNIC,p2p
35598,52571,RIPE,LACNIC,p2p
35598,52573,RIPE,LACNIC,p2p
35598,52579,RIPE,LACNIC,p2p
35598,52580,RIPE,LACNIC,p2p
35598,52593,RIPE,LACNIC,p2p
35598,52596,RIPE,LACNIC,p2p
35598,52601,RIPE,LACNIC,p2p
35598,52610,RIPE,LACNIC,p2p
35598,52611,RIPE,LACNIC,p2p
35598,52613,RIPE,LACNIC,p2p
35598,52622,RIPE,LACNIC,p2p
35598,52630,RIPE,LACNIC,p2p
35598,52631,RIPE,LACNIC,p2p
35598,52634,RIPE,LACNIC,p2p
35598,52640,RIPE,LACNIC,p2p
35598,52650,RIPE,LACNIC,p2p
35598,52654,RIPE,LACNIC,p2p
35598,52655,RIPE,LACNIC,p2p
35598,52656,RIPE,LACNIC,p2p
35598,52660,RIPE,LACNIC,p2p
35598,52661,RIPE,LACNIC,p2p
35598,52662,RIPE,LACNIC,p2p
35598,52674,RIPE,LACNIC,p2p
35598,52675,RIPE,LACNIC,p2p
35598,52680,RIPE,LACNIC,p2p
35598,52683,RIPE,LACNIC,p2p
35598,52686,RIPE,LACNIC,p2p
35598,52689,RIPE,LACNIC,p2p
35598,52694,RIPE,LACNIC,p2p
35598,52696,RIPE,LACNIC,p2p
35598,52697,RIPE,LACNIC,p2p
35598,52705,RIPE,LACNIC,p2p
35598,52706,RIPE,LACNIC,p2p
35598,52711,RIPE,LACNIC,p2p
35598,52712,RIPE,LACNIC,p2p
35598,52714,RIPE,LACNIC,p2p
35598,52720,RIPE,LACNIC,p2p
35598,52726,RIPE,LACNIC,p2p
35598,52736,RIPE,LACNIC,p2p
35598,52739,RIPE,LACNIC,p2p
35598,52747,RIPE,LACNIC,p2p
35598,52752,RIPE,LACNIC,p2p
35598,52758,RIPE,LACNIC,p2p
35598,52765,RIPE,LACNIC,p2p
35598,52771,RIPE,LACNIC,p2p
35598,52772,RIPE,LACNIC,p2p
35598,52777,RIPE,LACNIC,p2p
35598,52780,RIPE,LACNIC,p2p
35598,52786,RIPE,LACNIC,p2p
35598,52787,RIPE,LACNIC,p2p
35598,52794,RIPE,LACNIC,p2p
35598,52809,RIPE,LACNIC,p2p
35598,52814,RIPE,LACNIC,p2p
35598,52818,RIPE,LACNIC,p2p
35598,52820,RIPE,LACNIC,p2p
35598,52838,RIPE,LACNIC,p2p
35598,52840,RIPE,LACNIC,p2p
35598,52848,RIPE,LACNIC,p2p
35598,52859,RIPE,LACNIC,p2p
35598,52861,RIPE,LACNIC,p2p
35598,52862,RIPE,LACNIC,p2p
35598,52863,RIPE,LACNIC,p2p
35598,52866,RIPE,LACNIC,p2p
35598,52871,RIPE,LACNIC,p2p
35598,52872,RIPE,LACNIC,p2p
35598,52877,RIPE,LACNIC,p2p
35598,52878,RIPE,LACNIC,p2p
35598,52887,RIPE,LACNIC,p2p
35598,52888,RIPE,LACNIC,p2p
35598,52890,RIPE,LACNIC,p2p
35598,52892,RIPE,LACNIC,p2p
35598,52901,RIPE,LACNIC,p2p
35598,52908,RIPE,LACNIC,p2p
35598,52915,RIPE,LACNIC,p2p
35598,52925,RIPE,LACNIC,p2p
35598,52930,RIPE,LACNIC,p2p
35598,52932,RIPE,LACNIC,p2p
35598,52937,RIPE,LACNIC,p2p
35598,52938,RIPE,LACNIC,p2p
35598,52941,RIPE,LACNIC,p2p
35598,52944,RIPE,LACNIC,p2p
35598,52951,RIPE,LACNIC,p2p
35598,52965,RIPE,LACNIC,p2p
35598,52971,RIPE,LACNIC,p2p
35598,52974,RIPE,LACNIC,p2p
35598,52977,RIPE,LACNIC,p2p
35598,52978,RIPE,LACNIC,p2p
35598,52981,RIPE,LACNIC,p2p
35598,52987,RIPE,LACNIC,p2p
35598,52988,RIPE,LACNIC,p2p
35598,52989,RIPE,LACNIC,p2p
35598,52991,RIPE,LACNIC,p2p
35598,52992,RIPE,LACNIC,p2p
35598,53001,RIPE,LACNIC,p2p
35598,53003,RIPE,LACNIC,p2p
35598,53010,RIPE,LACNIC,p2p
35598,53018,RIPE,LACNIC,p2p
35598,53019,RIPE,LACNIC,p2p
35598,53020,RIPE,LACNIC,p2p
35598,53024,RIPE,LACNIC,p2p
35598,53037,RIPE,LACNIC,p2p
35598,53043,RIPE,LACNIC,p2p
35598,53048,RIPE,LACNIC,p2p
35598,53050,RIPE,LACNIC,p2p
35598,53052,RIPE,LACNIC,p2p
35598,53053,RIPE,LACNIC,p2p
35598,53057,RIPE,LACNIC,p2p
35598,53059,RIPE,LACNIC,p2p
35598,53061,RIPE,LACNIC,p2p
35598,53062,RIPE,LACNIC,p2p
35598,53065,RIPE,LACNIC,p2p
35598,53066,RIPE,LACNIC,p2p
35598,53067,RIPE,LACNIC,p2p
35598,53070,RIPE,LACNIC,p2p
35598,53072,RIPE,LACNIC,p2p
35598,53075,RIPE,LACNIC,p2p
35598,53078,RIPE,LACNIC,p2p
35598,53080,RIPE,LACNIC,p2p
35598,53085,RIPE,LACNIC,p2p
35598,53086,RIPE,LACNIC,p2p
35598,53089,RIPE,LACNIC,p2p
35598,53090,RIPE,LACNIC,p2p
35598,53094,RIPE,LACNIC,p2p
35598,53096,RIPE,LACNIC,p2p
35598,53097,RIPE,LACNIC,p2p
35598,53100,RIPE,LACNIC,p2p
35598,53102,RIPE,LACNIC,p2p
35598,53104,RIPE,LACNIC,p2p
35598,53106,RIPE,LACNIC,p2p
35598,53107,RIPE,LACNIC,p2p
35598,53111,RIPE,LACNIC,p2p
35598,53112,RIPE,LACNIC,p2p
35598,53114,RIPE,LACNIC,p2p
35598,53115,RIPE,LACNIC,p2p
35598,53116,RIPE,LACNIC,p2p
35598,53119,RIPE,LACNIC,p2p
35598,53120,RIPE,LACNIC,p2p
35598,53122,RIPE,LACNIC,p2p
35598,53123,RIPE,LACNIC,p2p
35598,53130,RIPE,LACNIC,p2p
35598,53131,RIPE,LACNIC,p2p
35598,53132,RIPE,LACNIC,p2p
35598,53133,RIPE,LACNIC,p2p
35598,53137,RIPE,LACNIC,p2p
35598,53140,RIPE,LACNIC,p2p
35598,53141,RIPE,LACNIC,p2p
35598,53145,RIPE,LACNIC,p2p
35598,53147,RIPE,LACNIC,p2p
35598,53152,RIPE,LACNIC,p2p
35598,53153,RIPE,LACNIC,p2p
35598,53154,RIPE,LACNIC,p2p
35598,53156,RIPE,LACNIC,p2p
35598,53158,RIPE,LACNIC,p2p
35598,53160,RIPE,LACNIC,p2p
35598,53165,RIPE,LACNIC,p2p
35598,53166,RIPE,LACNIC,p2p
35598,53169,RIPE,LACNIC,p2p
35598,53170,RIPE,LACNIC,p2p
35598,53171,RIPE,LACNIC,p2p
35598,53172,RIPE,LACNIC,p2p
35598,53175,RIPE,LACNIC,p2p
35598,53178,RIPE,LACNIC,p2p
35598,53180,RIPE,LACNIC,p2p
35598,53181,RIPE,LACNIC,p2p
35598,53184,RIPE,LACNIC,p2p
35598,53185,RIPE,LACNIC,p2p
35598,53187,RIPE,LACNIC,p2p
35598,53191,RIPE,LACNIC,p2p
35598,53195,RIPE,LACNIC,p2p
35598,53196,RIPE,LACNIC,p2p
35598,53199,RIPE,LACNIC,p2p
35598,53201,RIPE,LACNIC,p2p
35598,53202,RIPE,LACNIC,p2p
35598,53206,RIPE,LACNIC,p2p
35598,53208,RIPE,LACNIC,p2p
35598,53218,RIPE,LACNIC,p2p
35598,53222,RIPE,LACNIC,p2p
35598,53224,RIPE,LACNIC,p2p
35598,53230,RIPE,LACNIC,p2p
35598,53231,RIPE,LACNIC,p2p
35598,53233,RIPE,LACNIC,p2p
35598,53238,RIPE,LACNIC,p2p
35598,53240,RIPE,LACNIC,p2p
35598,53242,RIPE,LACNIC,p2p
35598,53243,RIPE,LACNIC,p2p
35598,53245,RIPE,LACNIC,p2p
35598,53246,RIPE,LACNIC,p2p
35598,55195,RIPE,ARIN,p2p
35598,55219,RIPE,ARIN,p2p
35598,55259,RIPE,ARIN,p2p
35598,56329,RIPE,RIPE,p2p
35598,56386,RIPE,RIPE,p2p
35598,56444,RIPE,RIPE,p2p
35598,56478,RIPE,RIPE,p2p
35598,56550,RIPE,RIPE,p2p
35598,56595,RIPE,RIPE,p2p
35598,56600,RIPE,RIPE,p2p
35598,56654,RIPE,RIPE,p2p
35598,56655,RIPE,RIPE,p2p
35598,56990,RIPE,RIPE,p2p
35598,57085,RIPE,RIPE,p2c
35598,57191,RIPE,RIPE,p2p
35598,57356,RIPE,RIPE,p2p
35598,57422,RIPE,RIPE,p2p
35598,57578,RIPE,RIPE,p2p
35598,57653,RIPE,RIPE,p2p
35598,57811,RIPE,RIPE,p2p
35598,57999,RIPE,RIPE,p2p
35598,58096,RIPE,RIPE,p2p
35598,58226,RIPE,RIPE,p2p
35598,58500,RIPE,APNIC,p2p
35598,59278,RIPE,APNIC,p2p
35598,59395,RIPE,RIPE,p2p
35598,59455,RIPE,RIPE,p2p
35598,59589,RIPE,RIPE,p2p
35598,59613,RIPE,RIPE,p2p
35598,59659,RIPE,RIPE,p2p
35598,59778,RIPE,RIPE,p2p
35598,59933,RIPE,RIPE,p2p
35598,60198,RIPE,RIPE,p2p
35598,60255,RIPE,RIPE,p2p
35598,60283,RIPE,RIPE,p2p
35598,60377,RIPE,RIPE,p2p
35598,60401,RIPE,RIPE,p2p
35598,60610,RIPE,RIPE,p2p
35598,60670,RIPE,RIPE,p2p
35598,60800,RIPE,RIPE,p2p
35598,60868,RIPE,RIPE,p2p
35598,61081,RIPE,RIPE,p2p
35598,61124,RIPE,RIPE,p2p
35598,61215,RIPE,RIPE,p2p
35598,61231,RIPE,RIPE,p2p
35598,61280,RIPE,RIPE,p2p
35598,61325,RIPE,RIPE,p2c
35598,61337,RIPE,RIPE,p2p
35598,61512,RIPE,LACNIC,p2p
35598,61570,RIPE,LACNIC,p2p
35598,61580,RIPE,LACNIC,p2p
35598,61584,RIPE,LACNIC,p2p
35598,61586,RIPE,LACNIC,p2p
35598,61591,RIPE,LACNIC,p2p
35598,61592,RIPE,LACNIC,p2p
35598,61595,RIPE,LACNIC,p2p
35598,61597,RIPE,LACNIC,p2p
35598,61602,RIPE,LACNIC,p2p
35598,61633,RIPE,LACNIC,p2p
35598,61637,RIPE,LACNIC,p2p
35598,61642,RIPE,LACNIC,p2p
35598,61648,RIPE,LACNIC,p2p
35598,61649,RIPE,LACNIC,p2p
35598,61650,RIPE,LACNIC,p2p
35598,61652,RIPE,LACNIC,p2p
35598,61659,RIPE,LACNIC,p2p
35598,61662,RIPE,LACNIC,p2p
35598,61666,RIPE,LACNIC,p2p
35598,61672,RIPE,LACNIC,p2p
35598,61676,RIPE,LACNIC,p2p
35598,61683,RIPE,LACNIC,p2p
35598,61686,RIPE,LACNIC,p2p
35598,61689,RIPE,LACNIC,p2p
35598,61700,RIPE,LACNIC,p2p
35598,61702,RIPE,LACNIC,p2p
35598,61704,RIPE,LACNIC,p2p
35598,61708,RIPE,LACNIC,p2p
35598,61709,RIPE,LACNIC,p2p
35598,61711,RIPE,LACNIC,p2p
35598,61717,RIPE,LACNIC,p2p
35598,61726,RIPE,LACNIC,p2p
35598,61729,RIPE,LACNIC,p2p
35598,61730,RIPE,LACNIC,p2p
35598,61735,RIPE,LACNIC,p2p
35598,61741,RIPE,LACNIC,p2p
35598,61745,RIPE,LACNIC,p2p
35598,61748,RIPE,LACNIC,p2p
35598,61749,RIPE,LACNIC,p2p
35598,61752,RIPE,LACNIC,p2p
35598,61754,RIPE,LACNIC,p2p
35598,61758,RIPE,LACNIC,p2p
35598,61764,RIPE,LACNIC,p2p
35598,61768,RIPE,LACNIC,p2p
35598,61784,RIPE,LACNIC,p2p
35598,61785,RIPE,LACNIC,p2p
35598,61786,RIPE,LACNIC,p2p
35598,61789,RIPE,LACNIC,p2p
