asn1,asn2,asn1RIR,asn2RIR,rel
1248,8789,ARIN,RIPE,p2p
1248,8851,ARIN,RIPE,p2p
1248,8878,ARIN,RIPE,p2p
1248,8897,ARIN,RIPE,p2p
1248,8902,ARIN,RIPE,p2p
1248,8950,ARIN,RIPE,p2p
1248,9029,ARIN,RIPE,p2p
1248,9050,ARIN,RIPE,p2p
1248,9116,ARIN,RIPE,p2p
1248,9140,ARIN,RIPE,p2p
1248,9145,ARIN,RIPE,p2p
1248,9178,ARIN,RIPE,p2p
1248,9189,ARIN,RIPE,p2p
1248,9498,ARIN,APNIC,p2p
1248,9583,ARIN,APNIC,p2p
1248,10026,ARIN,APNIC,p2p
1248,10310,ARIN,ARIN,p2p
1248,10474,ARIN,ARIN,p2p
1248,12200,ARIN,ARIN,p2p
1248,12290,ARIN,RIPE,p2p
1248,12337,ARIN,RIPE,p2p
1248,12496,ARIN,RIPE,p2p
1248,12519,ARIN,RIPE,p2p
1248,12552,ARIN,RIPE,p2p
1248,12576,ARIN,RIPE,p2p
1248,12578,ARIN,RIPE,p2p
1248,12713,ARIN,RIPE,p2p
1248,12759,ARIN,RIPE,p2p
1248,12850,ARIN,RIPE,p2p
1248,12859,ARIN,RIPE,p2p
1248,12989,ARIN,RIPE,p2p
1248,13005,ARIN,RIPE,p2p
1248,13009,ARIN,RIPE,p2p
1248,13122,ARIN,RIPE,p2p
1248,13208,ARIN,RIPE,p2p
1248,13213,ARIN,RIPE,p2p
1248,13237,ARIN,RIPE,p2p
1248,13238,ARIN,RIPE,p2p
1248,13285,ARIN,RIPE,p2p
1248,13335,ARIN,ARIN,p2p
1248,13414,ARIN,ARIN,p2p
1248,13768,ARIN,ARIN,p2p
1248,13896,ARIN,ARIN,p2p
1248,14061,ARIN,ARIN,p2p
1248,14340,ARIN,ARIN,p2p
1248,14492,ARIN,ARIN,p2p
1248,14537,ARIN,ARIN,p2p
1248,15133,ARIN,ARIN,p2p
1248,15169,ARIN,ARIN,p2p
1248,15399,ARIN,RIPE,p2p
1248,15533,ARIN,RIPE,p2p
1248,15589,ARIN,RIPE,p2p
1248,15594,ARIN,RIPE,p2p
1248,15605,ARIN,RIPE,p2p
1248,15623,ARIN,RIPE,p2p
1248,15692,ARIN,RIPE,p2p
1248,15695,ARIN,RIPE,p2p
1248,15802,ARIN,RIPE,p2p
1248,15839,ARIN,RIPE,p2p
1248,16164,ARIN,RIPE,p2p
1248,16174,ARIN,RIPE,p2p
1248,16211,ARIN,RIPE,p2p
1248,16265,ARIN,RIPE,p2p
1248,16303,ARIN,RIPE,p2p
1248,16347,ARIN,RIPE,p2p
1248,16353,ARIN,RIPE,p2p
1248,16376,ARIN,RIPE,p2p
1248,16637,ARIN,ARIN,p2p
1248,16839,ARIN,ARIN,p2p
1248,17088,ARIN,ARIN,p2p
1248,17557,ARIN,APNIC,p2p
1248,17660,ARIN,APNIC,p2p
1248,18059,ARIN,APNIC,p2p
1248,18705,ARIN,ARIN,p2p
1248,19324,ARIN,ARIN,p2p
1248,19551,ARIN,ARIN,p2p
1248,20473,ARIN,ARIN,p2p
1248,20562,ARIN,RIPE,p2p
1248,20681,ARIN,RIPE,p2p
1248,20712,ARIN,RIPE,p2p
1248,20764,ARIN,RIPE,p2p
1248,20799,ARIN,RIPE,p2p
1248,20804,ARIN,RIPE,p2p
1248,20860,ARIN,RIPE,p2p
1248,20915,ARIN,RIPE,p2p
1248,20940,ARIN,RIPE,p2p
1248,20952,ARIN,RIPE,p2p
1248,21267,ARIN,RIPE,p2p
1248,21345,ARIN,RIPE,p2p
1248,21472,ARIN,RIPE,p2p
1248,22363,ARIN,ARIN,p2p
1248,23106,ARIN,ARIN,p2p
1248,23393,ARIN,ARIN,p2p
1248,23576,ARIN,APNIC,p2p
1248,23889,ARIN,APNIC,p2p
1248,23939,ARIN,APNIC,p2p
1248,24218,ARIN,APNIC,p2p
1248,24594,ARIN,RIPE,p2p
1248,24916,ARIN,RIPE,p2p
1248,25091,ARIN,RIPE,p2p
1248,25152,ARIN,RIPE,p2p
1248,25178,ARIN,RIPE,p2p
1248,25227,ARIN,RIPE,p2p
1248,25376,ARIN,RIPE,p2p
1248,25590,ARIN,RIPE,p2p
1248,27630,ARIN,ARIN,p2p
1248,27822,ARIN,LACNIC,p2p
1248,28716,ARIN,RIPE,p2p
1248,28757,ARIN,RIPE,p2p
1248,28792,ARIN,RIPE,p2p
1248,28846,ARIN,RIPE,p2p
1248,29006,ARIN,RIPE,p2p
1248,29009,ARIN,RIPE,p2p
1248,29017,ARIN,RIPE,p2p
1248,29049,ARIN,RIPE,p2p
1248,29075,ARIN,RIPE,p2p
1248,29119,ARIN,RIPE,p2p
1248,29140,ARIN,RIPE,p2p
1248,29169,ARIN,RIPE,p2p
1248,29208,ARIN,RIPE,p2p
1248,29314,ARIN,RIPE,p2p
1248,29452,ARIN,RIPE,p2p
1248,29527,ARIN,RIPE,p2p
1248,29606,ARIN,RIPE,p2p
1248,29611,ARIN,RIPE,p2p
1248,29636,ARIN,RIPE,p2p
1248,29676,ARIN,RIPE,p2p
1248,29697,ARIN,ARIN,p2p
1248,29791,ARIN,ARIN,p2p
1248,30081,ARIN,ARIN,p2p
1248,30740,ARIN,RIPE,p2p
1248,30781,ARIN,RIPE,p2p
1248,30827,ARIN,RIPE,p2p
1248,30931,ARIN,RIPE,p2p
1248,30933,ARIN,RIPE,p2p
1248,31019,ARIN,RIPE,p2p
1248,31025,ARIN,RIPE,p2p
1248,31042,ARIN,RIPE,p2p
1248,31059,ARIN,RIPE,p2p
1248,31084,ARIN,RIPE,p2p
1248,31122,ARIN,RIPE,p2p
1248,31133,ARIN,RIPE,p2p
1248,31463,ARIN,RIPE,p2p
1248,31472,ARIN,RIPE,p2p
1248,31500,ARIN,RIPE,p2p
1248,31595,ARIN,RIPE,p2p
1248,31631,ARIN,RIPE,p2p
1248,31727,ARIN,RIPE,p2p
1248,32590,ARIN,ARIN,p2p
1248,32934,ARIN,ARIN,p2p
1248,33047,ARIN,ARIN,p2p
1248,33182,ARIN,ARIN,p2p
1248,33353,ARIN,ARIN,p2p
1248,33438,ARIN,ARIN,p2p
1248,33763,ARIN,ARIN,p2p
1248,33920,ARIN,RIPE,p2p
1248,33941,ARIN,RIPE,p2p
1248,34066,ARIN,RIPE,p2p
1248,34177,ARIN,RIPE,p2p
1248,34245,ARIN,RIPE,p2p
1248,34270,ARIN,RIPE,p2p
1248,34288,ARIN,RIPE,p2p
1248,34309,ARIN,RIPE,p2p
1248,34407,ARIN,RIPE,p2p
1248,34442,ARIN,RIPE,p2p
1248,34555,ARIN,RIPE,p2p
1248,34655,ARIN,RIPE,p2p
1248,34695,ARIN,RIPE,p2p
1248,34746,ARIN,RIPE,p2p
1248,34768,ARIN,RIPE,p2p
1248,34781,ARIN,RIPE,p2p
1248,34790,ARIN,RIPE,p2p
1248,34934,ARIN,RIPE,p2p
1248,34967,ARIN,RIPE,p2p
1248,35028,ARIN,RIPE,p2p
1248,35180,ARIN,RIPE,p2p
1248,35228,ARIN,RIPE,p2p
1248,35266,ARIN,RIPE,p2p
1248,35297,ARIN,RIPE,p2p
1248,35399,ARIN,RIPE,p2p
1248,35432,ARIN,RIPE,p2p
1248,35551,ARIN,RIPE,p2p
1248,35574,ARIN,RIPE,p2p
1248,35799,ARIN,RIPE,p2p
1248,35826,ARIN,RIPE,p2p
1248,35834,ARIN,RIPE,p2p
1248,36131,ARIN,ARIN,p2p
1248,36236,ARIN,ARIN,p2p
1248,36902,ARIN,AFRINIC,p2p
1248,36944,ARIN,AFRINIC,p2p
1248,36994,ARIN,AFRINIC,p2p
1248,37009,ARIN,AFRINIC,p2p
1248,37054,ARIN,AFRINIC,p2p
1248,37122,ARIN,AFRINIC,p2p
1248,37179,ARIN,AFRINIC,p2p
1248,37239,ARIN,AFRINIC,p2p
1248,37273,ARIN,AFRINIC,p2p
1248,37282,ARIN,AFRINIC,p2p
1248,37349,ARIN,AFRINIC,p2p
1248,37353,ARIN,AFRINIC,p2p
1248,37363,ARIN,AFRINIC,p2p
1248,37468,ARIN,AFRINIC,p2p
1248,37497,ARIN,AFRINIC,p2p
1248,37564,ARIN,AFRINIC,p2p
1248,37613,ARIN,AFRINIC,p2p
1248,37662,ARIN,AFRINIC,p2p
1248,37680,ARIN,AFRINIC,p2p
1248,38040,ARIN,APNIC,p2p
1248,38082,ARIN,APNIC,p2p
1248,38182,ARIN,APNIC,p2p
1248,38719,ARIN,APNIC,p2p
1248,38808,ARIN,APNIC,p2p
1248,39063,ARIN,RIPE,p2p
1248,39120,ARIN,RIPE,p2p
1248,39122,ARIN,RIPE,p2p
1248,39179,ARIN,RIPE,p2p
1248,39202,ARIN,RIPE,p2p
1248,39356,ARIN,RIPE,p2p
1248,39386,ARIN,RIPE,p2p
1248,39522,ARIN,RIPE,p2p
1248,39537,ARIN,RIPE,p2p
1248,39651,ARIN,RIPE,p2p
1248,39905,ARIN,RIPE,p2p
1248,39915,ARIN,RIPE,p2p
1248,40627,ARIN,ARIN,p2p
1248,40676,ARIN,ARIN,p2p
1248,41000,ARIN,RIPE,p2p
1248,41230,ARIN,RIPE,p2p
1248,41354,ARIN,RIPE,p2p
1248,41552,ARIN,RIPE,p2p
1248,41678,ARIN,RIPE,p2p
1248,41690,ARIN,RIPE,p2p
1248,41811,ARIN,RIPE,p2p
1248,41847,ARIN,RIPE,p2p
1248,42004,ARIN,RIPE,p2p
1248,42010,ARIN,RIPE,p2p
1248,42040,ARIN,RIPE,p2p
1248,42044,ARIN,RIPE,p2p
1248,42228,ARIN,RIPE,p2p
1248,42344,ARIN,RIPE,p2p
1248,42353,ARIN,RIPE,p2p
1248,42473,ARIN,RIPE,p2p
1248,42543,ARIN,RIPE,p2p
1248,42689,ARIN,RIPE,p2p
1248,42708,ARIN,RIPE,p2p
1248,42831,ARIN,RIPE,p2p
1248,43013,ARIN,RIPE,p2p
1248,43323,ARIN,RIPE,p2p
1248,43350,ARIN,RIPE,p2p
1248,43404,ARIN,RIPE,p2p
1248,43545,ARIN,RIPE,p2p
1248,43996,ARIN,RIPE,p2p
1248,44020,ARIN,RIPE,p2p
1248,44050,ARIN,RIPE,p2p
1248,44356,ARIN,RIPE,p2p
1248,44503,ARIN,RIPE,p2p
1248,44611,ARIN,RIPE,p2p
1248,44646,ARIN,RIPE,p2p
1248,44684,ARIN,RIPE,p2p
1248,44735,ARIN,RIPE,p2p
1248,44981,ARIN,RIPE,p2p
1248,45352,ARIN,APNIC,p2p
1248,45474,ARIN,APNIC,p2p
1248,46786,ARIN,ARIN,p2p
1248,47254,ARIN,RIPE,p2p
1248,47264,ARIN,RIPE,p2p
1248,47447,ARIN,RIPE,p2p
1248,47474,ARIN,RIPE,p2p
1248,47480,ARIN,RIPE,p2p
1248,47541,ARIN,RIPE,p2p
1248,47631,ARIN,RIPE,p2p
1248,47704,ARIN,RIPE,p2p
1248,47762,ARIN,RIPE,p2p
1248,47869,ARIN,RIPE,p2p
1248,47872,ARIN,RIPE,p2p
1248,47998,ARIN,RIPE,p2p
1248,47999,ARIN,RIPE,p2p
1248,48101,ARIN,RIPE,p2p
1248,48519,ARIN,RIPE,p2p
1248,48526,ARIN,RIPE,p2p
1248,49289,ARIN,RIPE,p2p
1248,49344,ARIN,RIPE,p2p
1248,49375,ARIN,RIPE,p2p
1248,49415,ARIN,RIPE,p2p
1248,49505,ARIN,RIPE,p2p
1248,49544,ARIN,RIPE,p2p
1248,49572,ARIN,RIPE,p2p
1248,50056,ARIN,RIPE,p2p
1248,50245,ARIN,RIPE,p2p
1248,50300,ARIN,RIPE,p2p
1248,50304,ARIN,RIPE,p2p
1248,50311,ARIN,RIPE,p2p
1248,50316,ARIN,RIPE,p2p
1248,50468,ARIN,RIPE,p2p
1248,50823,ARIN,RIPE,p2p
1248,50957,ARIN,RIPE,p2p
1248,51028,ARIN,RIPE,p2p
1248,51043,ARIN,RIPE,p2p
1248,51055,ARIN,RIPE,p2p
1248,51297,ARIN,RIPE,p2p
1248,51409,ARIN,RIPE,p2p
1248,51468,ARIN,RIPE,p2p
1248,51561,ARIN,RIPE,p2p
1248,51603,ARIN,RIPE,p2p
1248,51823,ARIN,RIPE,p2p
1248,51918,ARIN,RIPE,p2p
1248,51945,ARIN,RIPE,p2p
1248,52075,ARIN,RIPE,p2p
1248,54994,ARIN,ARIN,p2p
1248,55195,ARIN,ARIN,p2p
1248,55819,ARIN,APNIC,p2p
1248,56329,ARIN,RIPE,p2p
1248,56444,ARIN,RIPE,p2p
1248,56460,ARIN,RIPE,p2p
1248,56478,ARIN,RIPE,p2p
1248,56595,ARIN,RIPE,p2p
1248,56704,ARIN,RIPE,p2p
1248,56730,ARIN,RIPE,p2p
1248,56990,ARIN,RIPE,p2p
1248,57099,ARIN,RIPE,p2p
1248,57119,ARIN,RIPE,p2p
1248,57315,ARIN,RIPE,p2p
1248,57356,ARIN,RIPE,p2p
1248,57463,ARIN,RIPE,p2p
1248,57653,ARIN,RIPE,p2p
1248,58226,ARIN,RIPE,p2p
1248,58273,ARIN,RIPE,p2p
1248,58511,ARIN,APNIC,p2p
1248,59318,ARIN,APNIC,p2p
1248,59410,ARIN,RIPE,p2p
1248,59439,ARIN,RIPE,p2p
1248,59455,ARIN,RIPE,p2p
1248,59605,ARIN,RIPE,p2p
1248,59659,ARIN,RIPE,p2p
1248,59701,ARIN,RIPE,p2p
1248,59933,ARIN,RIPE,p2p
1248,60011,ARIN,RIPE,p2p
1248,60171,ARIN,RIPE,p2p
1248,60205,ARIN,RIPE,p2p
1248,60447,ARIN,RIPE,p2p
1248,60610,ARIN,RIPE,p2p
1248,60800,ARIN,RIPE,p2p
1248,60868,ARIN,RIPE,p2p
1248,61049,ARIN,RIPE,p2p
1248,61081,ARIN,RIPE,p2p
1248,61124,ARIN,RIPE,p2p
1248,61215,ARIN,RIPE,p2p
1248,61231,ARIN,RIPE,p2p
1248,61323,ARIN,RIPE,p2p
1248,61337,ARIN,RIPE,p2p
1248,61955,ARIN,RIPE,p2p
1248,62044,ARIN,RIPE,p2p
1248,62227,ARIN,RIPE,p2p
1248,62244,ARIN,RIPE,p2p
1248,62955,ARIN,ARIN,p2p
1248,63949,ARIN,APNIC,p2p
1248,64049,ARIN,APNIC,p2p
1248,132591,ARIN,APNIC,p2p
1248,132876,ARIN,APNIC,p2p
1248,133372,ARIN,APNIC,p2p
1248,134145,ARIN,APNIC,p2p
1248,136620,ARIN,APNIC,p2p
1248,196844,ARIN,RIPE,p2p
1248,197000,ARIN,RIPE,p2p
1248,197440,ARIN,RIPE,p2p
1248,197669,ARIN,RIPE,p2p
1248,197898,ARIN,RIPE,p2p
1248,197913,ARIN,RIPE,p2p
1248,197981,ARIN,RIPE,p2p
1248,198313,ARIN,RIPE,p2p
1248,198554,ARIN,RIPE,p2p
1248,198736,ARIN,RIPE,p2p
1248,198781,ARIN,RIPE,p2p
1248,199121,ARIN,RIPE,p2p
1248,199204,ARIN,RIPE,p2p
1248,199335,ARIN,RIPE,p2p
1248,199659,ARIN,RIPE,p2p
1248,199670,ARIN,RIPE,p2p
1248,199706,ARIN,RIPE,p2p
1248,200083,ARIN,RIPE,p2p
1248,200507,ARIN,RIPE,p2p
1248,200612,ARIN,RIPE,p2p
1248,200781,ARIN,RIPE,p2p
1248,201126,ARIN,RIPE,p2p
1248,201277,ARIN,RIPE,p2p
1248,201473,ARIN,RIPE,p2p
1248,202020,ARIN,RIPE,p2p
1248,202109,ARIN,RIPE,p2p
1248,203057,ARIN,RIPE,p2p
1248,203164,ARIN,RIPE,p2p
1248,203231,ARIN,RIPE,p2p
1248,203416,ARIN,RIPE,p2p
1248,203421,ARIN,RIPE,p2p
1248,203568,ARIN,RIPE,p2p
1248,203724,ARIN,RIPE,p2p
1248,203851,ARIN,RIPE,p2p
1248,204264,ARIN,RIPE,p2p
1248,205402,ARIN,RIPE,p2p
1248,206347,ARIN,RIPE,p2p
1248,206405,ARIN,RIPE,p2p
1248,206934,ARIN,RIPE,p2p
1248,206999,ARIN,RIPE,p2p
1248,207044,ARIN,RIPE,p2p
1248,327814,ARIN,AFRINIC,p2p
1248,393406,ARIN,ARIN,p2p
1251,1916,ARIN,ARIN,p2p
1251,11537,ARIN,ARIN,p2c
1251,23106,ARIN,ARIN,p2p
1251,25933,ARIN,ARIN,p2p
1251,28152,ARIN,LACNIC,p2p
1251,53067,ARIN,LACNIC,p2p
1251,262354,ARIN,LACNIC,p2p
1251,262493,ARIN,LACNIC,p2p
1251,262727,ARIN,LACNIC,p2p
1251,262755,ARIN,LACNIC,p2p
1251,264911,ARIN,LACNIC,p2p
1251,265478,ARIN,LACNIC,p2c
1256,8067,ARIN,ARIN,p2c
1257,1764,ARIN,ARIN,p2p
1257,3246,ARIN,RIPE,p2c
1257,4134,ARIN,ARIN,p2p
1257,4637,ARIN,APNIC,p2p
1257,5400,ARIN,RIPE,p2p
1257,6908,ARIN,RIPE,p2p
1257,7713,ARIN,APNIC,p2p
1257,8240,ARIN,RIPE,p2c
1257,8283,ARIN,RIPE,p2p
1257,8492,ARIN,RIPE,p2p
1257,9009,ARIN,RIPE,p2p
1257,10310,ARIN,ARIN,p2p
1257,12578,ARIN,RIPE,p2p
1257,14907,ARIN,ARIN,p2c
1257,15133,ARIN,ARIN,p2p
1257,15412,ARIN,RIPE,p2p
1257,15435,ARIN,RIPE,p2p
1257,15440,ARIN,RIPE,p2p
1257,15995,ARIN,RIPE,p2c
1257,16147,ARIN,RIPE,p2p
1257,16265,ARIN,RIPE,p2p
1257,16509,ARIN,ARIN,p2p
1257,22822,ARIN,ARIN,p2p
1257,24862,ARIN,RIPE,p2p
1257,25091,ARIN,RIPE,p2p
1257,25227,ARIN,RIPE,p2p
1257,29468,ARIN,RIPE,p2c
1257,35599,ARIN,RIPE,p2p
1257,43682,ARIN,RIPE,p2c
1257,46489,ARIN,ARIN,p2p
1257,47708,ARIN,RIPE,p2c
1257,49405,ARIN,RIPE,p2p
1257,49605,ARIN,RIPE,p2p
1257,51307,ARIN,RIPE,p2c
1257,51349,ARIN,RIPE,p2c
1257,55195,ARIN,ARIN,p2p
1257,57873,ARIN,RIPE,p2c
1257,60171,ARIN,RIPE,p2p
1257,60415,ARIN,RIPE,p2c
1257,198632,ARIN,RIPE,p2c
1257,205916,ARIN,RIPE,p2c
1257,206258,ARIN,RIPE,p2c
1257,394354,ARIN,ARIN,p2p
1267,1836,ARIN,ARIN,p2p
1267,2535,ARIN,ARIN,p2p
1267,3326,ARIN,RIPE,p2p
1267,4657,ARIN,APNIC,p2p
1267,5429,ARIN,RIPE,p2p
1267,5521,ARIN,RIPE,p2p
1267,7363,ARIN,ARIN,p2p
1267,7979,ARIN,ARIN,p2p
1267,8283,ARIN,RIPE,p2p
1267,8399,ARIN,RIPE,p2p
1267,8462,ARIN,RIPE,p2p
1267,8641,ARIN,RIPE,p2p
1267,8660,ARIN,RIPE,p2c
1267,8878,ARIN,RIPE,p2p
1267,8888,ARIN,RIPE,p2p
1267,9211,ARIN,RIPE,p2p
1267,9269,ARIN,APNIC,p2p
1267,9680,ARIN,APNIC,p2p
1267,12453,ARIN,RIPE,p2p
1267,12519,ARIN,RIPE,p2p
1267,12722,ARIN,RIPE,p2p
1267,12958,ARIN,RIPE,p2p
1267,13896,ARIN,ARIN,p2p
1267,14061,ARIN,ARIN,p2p
1267,14340,ARIN,ARIN,p2p
1267,14492,ARIN,ARIN,p2p
1267,14907,ARIN,ARIN,p2p
1267,15378,ARIN,RIPE,p2p
1267,15493,ARIN,RIPE,p2p
1267,15623,ARIN,RIPE,p2p
1267,16073,ARIN,RIPE,p2p
1267,16376,ARIN,RIPE,p2p
1267,20546,ARIN,RIPE,p2p
1267,20565,ARIN,RIPE,p2p
1267,21161,ARIN,RIPE,p2p
1267,21446,ARIN,RIPE,p2p
1267,21472,ARIN,RIPE,p2p
1267,21497,ARIN,RIPE,p2p
1267,23106,ARIN,ARIN,p2p
1267,23696,ARIN,APNIC,p2p
1267,23889,ARIN,APNIC,p2p
1267,23939,ARIN,APNIC,p2p
1267,23953,ARIN,APNIC,p2p
1267,24663,ARIN,RIPE,p2p
1267,25227,ARIN,RIPE,p2p
1267,25460,ARIN,RIPE,p2p
1267,25590,ARIN,RIPE,p2p
1267,27630,ARIN,ARIN,p2p
1267,29169,ARIN,RIPE,p2p
1267,29196,ARIN,RIPE,p2p
1267,29286,ARIN,RIPE,p2p
1267,29329,ARIN,RIPE,p2p
1267,29676,ARIN,RIPE,p2p
1267,30848,ARIN,RIPE,p2p
1267,30968,ARIN,RIPE,p2p
1267,30990,ARIN,RIPE,p2p
1267,31121,ARIN,RIPE,p2p
1267,31326,ARIN,RIPE,p2p
1267,31415,ARIN,RIPE,p2p
1267,32425,ARIN,ARIN,p2p
1267,33438,ARIN,ARIN,p2p
1267,33842,ARIN,RIPE,p2p
1267,34066,ARIN,RIPE,p2p
1267,34087,ARIN,RIPE,p2p
1267,34230,ARIN,RIPE,p2p
1267,34606,ARIN,RIPE,p2p
1267,34967,ARIN,RIPE,p2p
1267,35000,ARIN,RIPE,p2p
1267,35028,ARIN,RIPE,p2p
1267,35104,ARIN,RIPE,p2p
1267,35228,ARIN,RIPE,p2p
1267,35574,ARIN,RIPE,p2p
1267,35906,ARIN,ARIN,p2p
1267,37239,ARIN,AFRINIC,p2p
1267,37271,ARIN,AFRINIC,p2p
1267,37349,ARIN,AFRINIC,p2p
1267,37363,ARIN,AFRINIC,p2p
1267,37680,ARIN,AFRINIC,p2p
1267,38001,ARIN,APNIC,p2p
1267,38090,ARIN,APNIC,p2p
1267,38145,ARIN,APNIC,p2p
1267,38211,ARIN,APNIC,p2p
1267,38753,ARIN,APNIC,p2p
1267,38769,ARIN,APNIC,p2p
1267,38808,ARIN,APNIC,p2p
1267,39087,ARIN,RIPE,p2p
1267,39120,ARIN,RIPE,p2p
1267,39636,ARIN,RIPE,p2p
1267,39805,ARIN,RIPE,p2p
1267,40676,ARIN,ARIN,p2p
1267,41041,ARIN,RIPE,p2p
1267,41330,ARIN,RIPE,p2p
1267,41349,ARIN,RIPE,p2p
1267,41354,ARIN,RIPE,p2p
1267,41364,ARIN,RIPE,p2p
1267,41475,ARIN,RIPE,p2p
1267,41691,ARIN,RIPE,p2p
1267,42437,ARIN,RIPE,p2p
1267,42515,ARIN,RIPE,p2c
1267,42979,ARIN,RIPE,p2p
1267,43031,ARIN,RIPE,p2p
1267,43185,ARIN,RIPE,p2p
1267,43545,ARIN,RIPE,p2p
1267,43660,ARIN,RIPE,p2p
1267,43994,ARIN,RIPE,p2p
1267,44431,ARIN,RIPE,p2p
1267,44503,ARIN,RIPE,p2p
1267,44811,ARIN,RIPE,p2p
1267,45007,ARIN,RIPE,p2p
1267,45102,ARIN,APNIC,p2p
1267,45315,ARIN,APNIC,p2p
1267,45701,ARIN,APNIC,p2p
1267,45725,ARIN,APNIC,p2p
1267,45899,ARIN,APNIC,p2p
1267,47147,ARIN,RIPE,p2p
1267,47254,ARIN,RIPE,p2p
1267,47264,ARIN,RIPE,p2p
1267,47372,ARIN,RIPE,p2p
1267,47406,ARIN,RIPE,p2p
1267,47605,ARIN,RIPE,p2p
1267,47836,ARIN,RIPE,p2p
1267,47923,ARIN,RIPE,p2p
1267,47973,ARIN,RIPE,p2p
1267,48036,ARIN,RIPE,p2p
1267,48092,ARIN,RIPE,p2p
1267,48152,ARIN,RIPE,p2p
1267,48190,ARIN,RIPE,p2p
1267,48345,ARIN,RIPE,p2p
1267,49077,ARIN,RIPE,p2p
1267,49535,ARIN,RIPE,p2p
1267,50023,ARIN,RIPE,p2p
1267,50473,ARIN,RIPE,p2p
1267,50746,ARIN,RIPE,p2p
1267,50775,ARIN,RIPE,p2p
1267,50823,ARIN,RIPE,p2p
1267,50966,ARIN,RIPE,p2p
1267,51184,ARIN,RIPE,p2p
1267,51300,ARIN,RIPE,p2c
1267,51408,ARIN,RIPE,p2p
1267,51555,ARIN,RIPE,p2p
1267,51603,ARIN,RIPE,p2p
1267,51823,ARIN,RIPE,p2p
1267,51892,ARIN,RIPE,p2p
1267,53889,ARIN,ARIN,p2p
1267,54104,ARIN,ARIN,p2p
1267,54994,ARIN,ARIN,p2p
1267,55805,ARIN,APNIC,p2p
1267,56241,ARIN,APNIC,p2p
1267,56444,ARIN,RIPE,p2p
1267,56647,ARIN,RIPE,p2p
1267,56694,ARIN,RIPE,p2p
1267,57103,ARIN,RIPE,p2p
1267,57174,ARIN,RIPE,p2p
1267,57191,ARIN,RIPE,p2p
1267,57420,ARIN,RIPE,p2p
1267,57530,ARIN,RIPE,p2p
1267,57653,ARIN,RIPE,p2p
1267,57662,ARIN,RIPE,p2p
1267,58291,ARIN,RIPE,p2p
1267,59439,ARIN,RIPE,p2p
1267,59659,ARIN,RIPE,p2p
1267,59862,ARIN,RIPE,p2p
1267,60011,ARIN,RIPE,p2p
1267,60205,ARIN,RIPE,p2p
1267,60350,ARIN,RIPE,p2p
1267,60522,ARIN,RIPE,p2p
1267,60800,ARIN,RIPE,p2p
1267,60921,ARIN,RIPE,p2p
1267,61157,ARIN,RIPE,p2p
1267,61323,ARIN,RIPE,p2p
1267,61400,ARIN,RIPE,p2p
1267,61960,ARIN,RIPE,p2p
1267,62040,ARIN,RIPE,p2p
1267,62062,ARIN,RIPE,p2p
1267,62081,ARIN,RIPE,p2p
1267,62227,ARIN,RIPE,p2p
1267,62423,ARIN,RIPE,p2p
1267,63113,ARIN,ARIN,p2p
1267,64313,ARIN,APNIC,p2p
1267,132203,ARIN,APNIC,p2p
1267,133372,ARIN,APNIC,p2p
1267,133797,ARIN,APNIC,p2p
1267,135391,ARIN,APNIC,p2p
1267,136620,ARIN,APNIC,p2p
1267,196691,ARIN,RIPE,p2p
1267,196798,ARIN,RIPE,p2p
1267,196865,ARIN,RIPE,p2c
1267,196880,ARIN,RIPE,p2c
1267,197036,ARIN,RIPE,p2p
1267,197156,ARIN,RIPE,p2p
1267,197275,ARIN,RIPE,p2p
1267,197653,ARIN,RIPE,p2p
1267,197898,ARIN,RIPE,p2p
1267,197954,ARIN,RIPE,p2c
1267,198185,ARIN,RIPE,p2p
1267,198330,ARIN,RIPE,p2p
1267,198349,ARIN,RIPE,p2c
1267,198610,ARIN,RIPE,p2p
1267,198849,ARIN,RIPE,p2p
1267,199483,ARIN,RIPE,p2p
1267,200161,ARIN,RIPE,p2p
1267,200507,ARIN,RIPE,p2p
1267,200561,ARIN,RIPE,p2p
1267,200781,ARIN,RIPE,p2p
1267,201277,ARIN,RIPE,p2p
1267,201473,ARIN,RIPE,p2p
1267,201988,ARIN,RIPE,p2p
1267,202017,ARIN,RIPE,p2c
1267,202058,ARIN,RIPE,p2p
1267,202120,ARIN,RIPE,p2p
1267,202675,ARIN,RIPE,p2c
1267,202797,ARIN,RIPE,p2p
1267,202885,ARIN,RIPE,p2p
1267,202932,ARIN,RIPE,p2p
1267,202953,ARIN,RIPE,p2p
1267,203201,ARIN,RIPE,p2c
1267,203231,ARIN,RIPE,p2p
1267,203568,ARIN,RIPE,p2p
1267,204128,ARIN,RIPE,p2p
1267,205385,ARIN,RIPE,p2c
1267,205402,ARIN,RIPE,p2p
1267,206207,ARIN,RIPE,p2c
1267,206347,ARIN,RIPE,p2p
1267,206405,ARIN,RIPE,p2p
1267,206732,ARIN,RIPE,p2c
1267,206776,ARIN,RIPE,p2p
1267,206821,ARIN,RIPE,p2c
1267,206864,ARIN,RIPE,p2c
1267,206892,ARIN,RIPE,p2p
1267,206934,ARIN,RIPE,p2p
1267,206999,ARIN,RIPE,p2p
1267,207044,ARIN,RIPE,p2p
1267,327814,ARIN,AFRINIC,p2p
1273,251,ARIN,ARIN,p2c
