asn1,asn2,asn1RIR,asn2RIR,rel
36236,50687,ARIN,RIPE,p2p
36236,50716,ARIN,RIPE,p2p
36236,50877,ARIN,RIPE,p2p
36236,50911,ARIN,RIPE,p2p
36236,50916,ARIN,RIPE,p2p
36236,50923,ARIN,RIPE,p2p
36236,51011,ARIN,RIPE,p2p
36236,51092,ARIN,RIPE,p2p
36236,51178,ARIN,RIPE,p2p
36236,51218,ARIN,RIPE,p2p
36236,51341,ARIN,RIPE,p2p
36236,51343,ARIN,RIPE,p2p
36236,51437,ARIN,RIPE,p2p
36236,51464,ARIN,RIPE,p2p
36236,51665,ARIN,RIPE,p2p
36236,51669,ARIN,RIPE,p2p
36236,51764,ARIN,RIPE,p2p
36236,51904,ARIN,RIPE,p2p
36236,51907,ARIN,RIPE,p2p
36236,51973,ARIN,RIPE,p2p
36236,52016,ARIN,RIPE,p2p
36236,52048,ARIN,RIPE,p2p
36236,52201,ARIN,RIPE,p2p
36236,52720,ARIN,LACNIC,p2p
36236,54170,ARIN,ARIN,p2c
36236,56340,ARIN,RIPE,p2p
36236,56407,ARIN,RIPE,p2p
36236,56534,ARIN,RIPE,p2p
36236,56630,ARIN,RIPE,p2p
36236,56679,ARIN,RIPE,p2p
36236,56694,ARIN,RIPE,p2p
36236,56864,ARIN,RIPE,p2p
36236,56971,ARIN,RIPE,p2p
36236,56994,ARIN,RIPE,p2p
36236,57073,ARIN,RIPE,p2p
36236,57107,ARIN,RIPE,p2p
36236,57363,ARIN,RIPE,p2p
36236,57487,ARIN,RIPE,p2p
36236,57512,ARIN,RIPE,p2p
36236,57629,ARIN,RIPE,p2p
36236,57695,ARIN,RIPE,p2p
36236,57724,ARIN,RIPE,p2p
36236,57918,ARIN,RIPE,p2p
36236,58002,ARIN,RIPE,p2p
36236,58067,ARIN,RIPE,p2p
36236,59663,ARIN,RIPE,p2p
36236,59796,ARIN,RIPE,p2p
36236,59883,ARIN,RIPE,p2p
36236,60072,ARIN,RIPE,p2p
36236,60280,ARIN,RIPE,p2p
36236,60299,ARIN,RIPE,p2p
36236,60357,ARIN,RIPE,p2p
36236,60388,ARIN,RIPE,p2p
36236,60459,ARIN,RIPE,p2p
36236,60486,ARIN,RIPE,p2p
36236,60580,ARIN,RIPE,p2p
36236,60691,ARIN,RIPE,p2p
36236,60764,ARIN,RIPE,p2p
36236,60771,ARIN,RIPE,p2p
36236,60890,ARIN,RIPE,p2c
36236,60921,ARIN,RIPE,p2p
36236,61111,ARIN,RIPE,p2p
36236,61121,ARIN,RIPE,p2p
36236,61400,ARIN,RIPE,p2p
36236,61595,ARIN,LACNIC,p2p
36236,62040,ARIN,RIPE,p2p
36236,62067,ARIN,RIPE,p2p
36236,62205,ARIN,RIPE,p2p
36236,62423,ARIN,RIPE,p2p
36236,62459,ARIN,RIPE,p2p
36236,62663,ARIN,ARIN,p2p
36236,64433,ARIN,RIPE,p2p
36236,132203,ARIN,APNIC,p2p
36236,136907,ARIN,APNIC,p2p
36236,137831,ARIN,APNIC,p2p
36236,196610,ARIN,RIPE,p2p
36236,196695,ARIN,RIPE,p2p
36236,196709,ARIN,RIPE,p2p
36236,196750,ARIN,RIPE,p2p
36236,196879,ARIN,RIPE,p2p
36236,196925,ARIN,RIPE,p2p
36236,197062,ARIN,RIPE,p2p
36236,197204,ARIN,RIPE,p2p
36236,197235,ARIN,RIPE,p2p
36236,197790,ARIN,RIPE,p2p
36236,197826,ARIN,RIPE,p2p
36236,197888,ARIN,RIPE,p2p
36236,198610,ARIN,RIPE,p2p
36236,199168,ARIN,RIPE,p2p
36236,199330,ARIN,RIPE,p2c
36236,199361,ARIN,RIPE,p2p
36236,199524,ARIN,RIPE,p2p
36236,199572,ARIN,RIPE,p2p
36236,199599,ARIN,RIPE,p2p
36236,199624,ARIN,RIPE,p2p
36236,199634,ARIN,RIPE,p2p
36236,199669,ARIN,RIPE,p2p
36236,200044,ARIN,RIPE,p2p
36236,200161,ARIN,RIPE,p2p
36236,200172,ARIN,RIPE,p2p
36236,200350,ARIN,RIPE,p2p
36236,200487,ARIN,RIPE,p2p
36236,200976,ARIN,RIPE,p2p
36236,201776,ARIN,RIPE,p2p
36236,202069,ARIN,RIPE,p2p
36236,202173,ARIN,RIPE,p2p
36236,202838,ARIN,RIPE,p2p
36236,203196,ARIN,RIPE,p2p
36236,203674,ARIN,RIPE,p2p
36236,203703,ARIN,RIPE,p2p
36236,203784,ARIN,RIPE,p2p
36236,204582,ARIN,RIPE,p2p
36236,204600,ARIN,RIPE,p2p
36236,204720,ARIN,RIPE,p2p
36236,205022,ARIN,RIPE,p2p
36236,205063,ARIN,RIPE,p2p
36236,205216,ARIN,RIPE,p2p
36236,205530,ARIN,RIPE,p2p
36236,206295,ARIN,RIPE,p2p
36236,207133,ARIN,RIPE,p2p
36236,208075,ARIN,RIPE,p2p
36236,208386,ARIN,RIPE,p2c
36236,208912,ARIN,RIPE,p2p
36236,209030,ARIN,RIPE,p2p
36236,209307,ARIN,RIPE,p2p
36236,263152,ARIN,LACNIC,p2p
36236,327983,ARIN,AFRINIC,p2p
36236,328137,ARIN,AFRINIC,p2p
36236,395403,ARIN,ARIN,p2c
36236,397143,ARIN,ARIN,p2p
36259,49605,ARIN,RIPE,p2p
36259,50673,ARIN,RIPE,p2p
36280,8057,ARIN,ARIN,p2c
36280,11796,ARIN,ARIN,p2c
36280,13329,ARIN,ARIN,p2c
36280,15267,ARIN,ARIN,p2c
36280,26794,ARIN,ARIN,p2c
36280,46231,ARIN,ARIN,p2c
36327,29782,ARIN,ARIN,p2c
36327,394627,ARIN,ARIN,p2c
36327,395691,ARIN,ARIN,p2c
36327,397956,ARIN,ARIN,p2c
36351,14417,ARIN,ARIN,p2c
36351,26695,ARIN,ARIN,p2c
36351,36374,ARIN,ARIN,p2p
36351,36730,ARIN,ARIN,p2p
36351,36874,ARIN,AFRINIC,p2p
36351,37721,ARIN,AFRINIC,p2p
36351,38769,ARIN,APNIC,p2p
36351,39156,ARIN,RIPE,p2p
36351,39175,ARIN,RIPE,p2p
36351,39335,ARIN,RIPE,p2p
36351,39498,ARIN,RIPE,p2p
36351,39499,ARIN,RIPE,p2p
36351,39533,ARIN,RIPE,p2p
36351,39545,ARIN,RIPE,p2p
36351,39560,ARIN,RIPE,p2p
36351,39642,ARIN,RIPE,p2p
36351,39835,ARIN,RIPE,p2p
36351,40065,ARIN,ARIN,p2p
36351,40120,ARIN,ARIN,p2p
36351,40160,ARIN,ARIN,p2p
36351,40220,ARIN,ARIN,p2p
36351,40244,ARIN,ARIN,p2p
36351,40317,ARIN,ARIN,p2p
36351,40545,ARIN,ARIN,p2p
36351,40773,ARIN,ARIN,p2p
36351,40788,ARIN,ARIN,p2p
36351,40861,ARIN,ARIN,p2p
36351,41107,ARIN,RIPE,p2p
36351,41327,ARIN,RIPE,p2p
36351,41364,ARIN,RIPE,p2p
36351,41887,ARIN,RIPE,p2p
36351,42093,ARIN,RIPE,p2p
36351,42385,ARIN,RIPE,p2p
36351,42459,ARIN,RIPE,p2p
36351,42649,ARIN,RIPE,p2p
36351,42705,ARIN,RIPE,p2p
36351,43376,ARIN,RIPE,p2p
36351,43414,ARIN,RIPE,p2p
36351,44134,ARIN,RIPE,p2p
36351,44314,ARIN,RIPE,p2p
36351,44964,ARIN,RIPE,p2p
36351,44980,ARIN,RIPE,p2p
36351,45796,ARIN,APNIC,p2p
36351,46071,ARIN,APNIC,p2p
36351,46276,ARIN,ARIN,p2p
36351,46416,ARIN,ARIN,p2p
36351,46450,ARIN,ARIN,p2p
36351,46475,ARIN,ARIN,p2p
36351,47043,ARIN,ARIN,p2p
36351,47149,ARIN,RIPE,p2p
36351,47836,ARIN,RIPE,p2p
36351,47957,ARIN,RIPE,p2p
36351,48011,ARIN,RIPE,p2p
36351,48293,ARIN,RIPE,p2p
36351,48374,ARIN,RIPE,p2p
36351,48524,ARIN,RIPE,p2p
36351,48666,ARIN,RIPE,p2p
36351,48858,ARIN,RIPE,p2p
36351,48886,ARIN,RIPE,p2p
36351,49362,ARIN,RIPE,p2p
36351,49497,ARIN,RIPE,p2p
36351,49709,ARIN,RIPE,p2p
36351,49778,ARIN,RIPE,p2p
36351,49981,ARIN,RIPE,p2p
36351,50061,ARIN,RIPE,p2p
36351,50107,ARIN,RIPE,p2p
36351,50266,ARIN,RIPE,p2p
36351,50343,ARIN,RIPE,p2p
36351,50473,ARIN,RIPE,p2p
36351,50538,ARIN,RIPE,p2p
36351,50581,ARIN,RIPE,p2p
36351,50628,ARIN,RIPE,p2p
36351,51050,ARIN,RIPE,p2p
36351,51088,ARIN,RIPE,p2p
36351,51263,ARIN,RIPE,p2p
36351,51310,ARIN,RIPE,p2p
36351,51507,ARIN,RIPE,p2p
36351,51752,ARIN,RIPE,p2p
36351,51907,ARIN,RIPE,p2p
36351,52438,ARIN,LACNIC,p2p
36351,52531,ARIN,LACNIC,p2p
36351,52539,ARIN,LACNIC,p2p
36351,52542,ARIN,LACNIC,p2p
36351,52545,ARIN,LACNIC,p2p
36351,52559,ARIN,LACNIC,p2p
36351,52571,ARIN,LACNIC,p2p
36351,52593,ARIN,LACNIC,p2p
36351,52610,ARIN,LACNIC,p2p
36351,52613,ARIN,LACNIC,p2p
36351,52630,ARIN,LACNIC,p2p
36351,52640,ARIN,LACNIC,p2p
36351,52650,ARIN,LACNIC,p2p
36351,52654,ARIN,LACNIC,p2p
36351,52660,ARIN,LACNIC,p2p
36351,52662,ARIN,LACNIC,p2p
36351,52674,ARIN,LACNIC,p2p
36351,52680,ARIN,LACNIC,p2p
36351,52683,ARIN,LACNIC,p2p
36351,52689,ARIN,LACNIC,p2p
36351,52696,ARIN,LACNIC,p2p
36351,52697,ARIN,LACNIC,p2p
36351,52705,ARIN,LACNIC,p2p
36351,52726,ARIN,LACNIC,p2p
36351,52765,ARIN,LACNIC,p2p
36351,52770,ARIN,LACNIC,p2p
36351,52772,ARIN,LACNIC,p2p
36351,52777,ARIN,LACNIC,p2p
36351,52780,ARIN,LACNIC,p2p
36351,52809,ARIN,LACNIC,p2p
36351,52818,ARIN,LACNIC,p2p
36351,52824,ARIN,LACNIC,p2p
36351,52836,ARIN,LACNIC,p2p
36351,52838,ARIN,LACNIC,p2p
36351,52840,ARIN,LACNIC,p2p
36351,52848,ARIN,LACNIC,p2p
36351,52859,ARIN,LACNIC,p2p
36351,52866,ARIN,LACNIC,p2p
36351,52871,ARIN,LACNIC,p2p
36351,52872,ARIN,LACNIC,p2p
36351,52878,ARIN,LACNIC,p2p
36351,52888,ARIN,LACNIC,p2p
36351,52890,ARIN,LACNIC,p2p
36351,52901,ARIN,LACNIC,p2p
36351,52908,ARIN,LACNIC,p2p
36351,52913,ARIN,LACNIC,p2p
36351,52925,ARIN,LACNIC,p2p
36351,52930,ARIN,LACNIC,p2p
36351,52938,ARIN,LACNIC,p2p
36351,52941,ARIN,LACNIC,p2p
36351,52944,ARIN,LACNIC,p2p
36351,52951,ARIN,LACNIC,p2p
36351,52965,ARIN,LACNIC,p2p
36351,52971,ARIN,LACNIC,p2p
36351,52973,ARIN,LACNIC,p2p
36351,52974,ARIN,LACNIC,p2p
36351,52977,ARIN,LACNIC,p2p
36351,52980,ARIN,LACNIC,p2p
36351,52981,ARIN,LACNIC,p2p
36351,52987,ARIN,LACNIC,p2p
36351,52991,ARIN,LACNIC,p2p
36351,53003,ARIN,LACNIC,p2p
36351,53010,ARIN,LACNIC,p2p
36351,53013,ARIN,LACNIC,p2p
36351,53018,ARIN,LACNIC,p2p
36351,53037,ARIN,LACNIC,p2p
36351,53048,ARIN,LACNIC,p2p
36351,53052,ARIN,LACNIC,p2p
36351,53053,ARIN,LACNIC,p2p
36351,53057,ARIN,LACNIC,p2p
36351,53059,ARIN,LACNIC,p2p
36351,53062,ARIN,LACNIC,p2p
36351,53065,ARIN,LACNIC,p2p
36351,53066,ARIN,LACNIC,p2p
36351,53067,ARIN,LACNIC,p2p
36351,53075,ARIN,LACNIC,p2p
36351,53079,ARIN,LACNIC,p2p
36351,53080,ARIN,LACNIC,p2p
36351,53085,ARIN,LACNIC,p2p
36351,53086,ARIN,LACNIC,p2p
36351,53090,ARIN,LACNIC,p2p
36351,53094,ARIN,LACNIC,p2p
36351,53097,ARIN,LACNIC,p2p
36351,53100,ARIN,LACNIC,p2p
36351,53101,ARIN,LACNIC,p2p
36351,53102,ARIN,LACNIC,p2p
36351,53111,ARIN,LACNIC,p2p
36351,53112,ARIN,LACNIC,p2p
36351,53115,ARIN,LACNIC,p2p
36351,53119,ARIN,LACNIC,p2p
36351,53122,ARIN,LACNIC,p2p
36351,53131,ARIN,LACNIC,p2p
36351,53132,ARIN,LACNIC,p2p
36351,53133,ARIN,LACNIC,p2p
36351,53137,ARIN,LACNIC,p2p
36351,53139,ARIN,LACNIC,p2p
36351,53140,ARIN,LACNIC,p2p
36351,53143,ARIN,LACNIC,p2p
36351,53145,ARIN,LACNIC,p2p
36351,53152,ARIN,LACNIC,p2p
36351,53154,ARIN,LACNIC,p2p
36351,53156,ARIN,LACNIC,p2p
36351,53158,ARIN,LACNIC,p2p
36351,53162,ARIN,LACNIC,p2p
36351,53165,ARIN,LACNIC,p2p
36351,53166,ARIN,LACNIC,p2p
36351,53169,ARIN,LACNIC,p2p
36351,53170,ARIN,LACNIC,p2p
36351,53171,ARIN,LACNIC,p2p
36351,53172,ARIN,LACNIC,p2p
36351,53184,ARIN,LACNIC,p2p
36351,53187,ARIN,LACNIC,p2p
36351,53196,ARIN,LACNIC,p2p
36351,53199,ARIN,LACNIC,p2p
36351,53201,ARIN,LACNIC,p2p
36351,53202,ARIN,LACNIC,p2p
36351,53218,ARIN,LACNIC,p2p
36351,53221,ARIN,LACNIC,p2p
36351,53224,ARIN,LACNIC,p2p
36351,53231,ARIN,LACNIC,p2p
36351,53237,ARIN,LACNIC,p2p
36351,53238,ARIN,LACNIC,p2p
36351,53240,ARIN,LACNIC,p2p
36351,53242,ARIN,LACNIC,p2p
36351,53243,ARIN,LACNIC,p2p
36351,53245,ARIN,LACNIC,p2p
36351,53246,ARIN,LACNIC,p2p
36351,53334,ARIN,ARIN,p2p
36351,53582,ARIN,ARIN,p2p
36351,53848,ARIN,ARIN,p2p
36351,53865,ARIN,ARIN,p2p
36351,53869,ARIN,ARIN,p2p
36351,53948,ARIN,ARIN,p2p
36351,54182,ARIN,ARIN,p2p
36351,54483,ARIN,ARIN,p2p
36351,54574,ARIN,ARIN,p2p
36351,55039,ARIN,ARIN,p2p
36351,55193,ARIN,ARIN,p2p
36351,55247,ARIN,ARIN,p2p
36351,55720,ARIN,APNIC,p2p
36351,55850,ARIN,APNIC,p2p
36351,56655,ARIN,RIPE,p2p
36351,57112,ARIN,RIPE,p2p
36351,57695,ARIN,RIPE,p2p
36351,57843,ARIN,RIPE,p2p
36351,58057,ARIN,RIPE,p2p
36351,58095,ARIN,RIPE,p2p
36351,58291,ARIN,RIPE,p2p
36351,58299,ARIN,RIPE,p2p
36351,58495,ARIN,APNIC,p2p
36351,58500,ARIN,APNIC,p2p
36351,58620,ARIN,APNIC,p2p
36351,58715,ARIN,APNIC,p2p
36351,58940,ARIN,APNIC,p2p
36351,59545,ARIN,RIPE,p2p
36351,59630,ARIN,RIPE,p2c
36351,59778,ARIN,RIPE,p2p
36351,59827,ARIN,RIPE,p2p
36351,59865,ARIN,RIPE,p2p
36351,59886,ARIN,RIPE,p2p
36351,59900,ARIN,RIPE,p2p
36351,59930,ARIN,RIPE,p2p
36351,60131,ARIN,RIPE,p2p
36351,60255,ARIN,RIPE,p2p
36351,60377,ARIN,RIPE,p2p
36351,60447,ARIN,RIPE,p2p
36351,60670,ARIN,RIPE,p2p
36351,60822,ARIN,RIPE,p2p
36351,60876,ARIN,RIPE,p2p
36351,61012,ARIN,RIPE,p2p
36351,61317,ARIN,RIPE,p2p
36351,61382,ARIN,RIPE,p2p
36351,61512,ARIN,LACNIC,p2p
36351,61568,ARIN,LACNIC,p2p
36351,61573,ARIN,LACNIC,p2p
36351,61580,ARIN,LACNIC,p2p
36351,61584,ARIN,LACNIC,p2p
36351,61586,ARIN,LACNIC,p2p
36351,61588,ARIN,LACNIC,p2p
36351,61589,ARIN,LACNIC,p2p
36351,61591,ARIN,LACNIC,p2p
36351,61592,ARIN,LACNIC,p2p
36351,61595,ARIN,LACNIC,p2p
36351,61637,ARIN,LACNIC,p2p
36351,61640,ARIN,LACNIC,p2p
36351,61642,ARIN,LACNIC,p2p
36351,61648,ARIN,LACNIC,p2p
36351,61649,ARIN,LACNIC,p2p
36351,61650,ARIN,LACNIC,p2p
36351,61659,ARIN,LACNIC,p2p
36351,61666,ARIN,LACNIC,p2p
36351,61676,ARIN,LACNIC,p2p
36351,61683,ARIN,LACNIC,p2p
36351,61704,ARIN,LACNIC,p2p
36351,61708,ARIN,LACNIC,p2p
36351,61717,ARIN,LACNIC,p2p
36351,61730,ARIN,LACNIC,p2p
36351,61745,ARIN,LACNIC,p2p
36351,61764,ARIN,LACNIC,p2p
36351,61768,ARIN,LACNIC,p2p
36351,61784,ARIN,LACNIC,p2p
36351,61792,ARIN,LACNIC,p2p
36351,61799,ARIN,LACNIC,p2p
36351,61805,ARIN,LACNIC,p2p
36351,61817,ARIN,LACNIC,p2p
36351,61822,ARIN,LACNIC,p2p
36351,61838,ARIN,LACNIC,p2p
36351,61842,ARIN,LACNIC,p2p
36351,61860,ARIN,LACNIC,p2p
36351,61864,ARIN,LACNIC,p2p
36351,61888,ARIN,LACNIC,p2p
36351,61890,ARIN,LACNIC,p2p
36351,61901,ARIN,LACNIC,p2p
36351,61928,ARIN,LACNIC,p2p
36351,61935,ARIN,LACNIC,p2p
36351,61942,ARIN,LACNIC,p2p
36351,61950,ARIN,LACNIC,p2p
36351,61960,ARIN,RIPE,p2p
36351,62113,ARIN,RIPE,p2p
36351,62668,ARIN,ARIN,p2p
36351,62708,ARIN,ARIN,p2p
36351,63069,ARIN,ARIN,p2p
36351,63298,ARIN,ARIN,p2p
36351,63320,ARIN,ARIN,p2p
36351,63452,ARIN,ARIN,p2p
36351,64227,ARIN,ARIN,p2p
36351,64241,ARIN,ARIN,p2p
36351,64475,ARIN,RIPE,p2p
36351,132000,ARIN,APNIC,p2p
36351,132255,ARIN,APNIC,p2p
36351,132602,ARIN,APNIC,p2p
36351,132825,ARIN,APNIC,p2p
36351,133130,ARIN,APNIC,p2p
36351,133356,ARIN,APNIC,p2p
36351,134535,ARIN,APNIC,p2p
36351,134697,ARIN,APNIC,p2p
36351,135391,ARIN,APNIC,p2p
36351,136106,ARIN,APNIC,p2p
36351,136175,ARIN,APNIC,p2p
36351,137409,ARIN,APNIC,p2p
36351,137831,ARIN,APNIC,p2p
36351,138195,ARIN,APNIC,p2p
36351,196714,ARIN,RIPE,p2p
36351,197063,ARIN,RIPE,p2p
36351,197301,ARIN,RIPE,p2p
36351,198507,ARIN,RIPE,p2p
36351,199139,ARIN,RIPE,p2p
36351,199163,ARIN,RIPE,p2p
36351,199939,ARIN,RIPE,p2p
36351,200020,ARIN,RIPE,p2p
36351,201225,ARIN,RIPE,p2p
36351,201508,ARIN,RIPE,p2p
36351,201838,ARIN,RIPE,p2p
36351,201933,ARIN,RIPE,p2p
36351,202087,ARIN,RIPE,p2p
36351,202129,ARIN,RIPE,p2p
36351,202365,ARIN,RIPE,p2p
36351,202425,ARIN,RIPE,p2p
36351,202596,ARIN,RIPE,p2p
36351,202692,ARIN,RIPE,p2p
36351,202707,ARIN,RIPE,p2p
36351,203536,ARIN,RIPE,p2p
36351,203582,ARIN,RIPE,p2p
36351,204151,ARIN,RIPE,p2p
36351,204258,ARIN,RIPE,p2p
36351,204732,ARIN,RIPE,p2p
36351,204805,ARIN,RIPE,p2p
36351,205206,ARIN,RIPE,p2p
36351,205530,ARIN,RIPE,p2p
36351,205811,ARIN,RIPE,p2p
36351,205844,ARIN,RIPE,p2p
36351,205881,ARIN,RIPE,p2p
36351,205892,ARIN,RIPE,p2p
36351,206053,ARIN,RIPE,p2p
36351,206313,ARIN,RIPE,p2p
36351,206483,ARIN,RIPE,p2p
36351,208188,ARIN,RIPE,p2p
36351,208722,ARIN,RIPE,p2p
36351,209330,ARIN,RIPE,p2p
36351,209400,ARIN,RIPE,p2p
36351,209453,ARIN,RIPE,p2p
36351,209635,ARIN,RIPE,p2p
36351,209702,ARIN,RIPE,p2p
36351,210052,ARIN,RIPE,p2p
36351,210211,ARIN,RIPE,p2p
36351,262268,ARIN,LACNIC,p2p
36351,262282,ARIN,LACNIC,p2p
36351,262287,ARIN,LACNIC,p2p
36351,262288,ARIN,LACNIC,p2p
36351,262293,ARIN,LACNIC,p2p
36351,262300,ARIN,LACNIC,p2p
36351,262302,ARIN,LACNIC,p2p
36351,262307,ARIN,LACNIC,p2p
36351,262318,ARIN,LACNIC,p2p
36351,262336,ARIN,LACNIC,p2p
36351,262338,ARIN,LACNIC,p2p
36351,262343,ARIN,LACNIC,p2p
36351,262352,ARIN,LACNIC,p2p
36351,262353,ARIN,LACNIC,p2p
36351,262360,ARIN,LACNIC,p2p
36351,262375,ARIN,LACNIC,p2p
36351,262401,ARIN,LACNIC,p2p
36351,262402,ARIN,LACNIC,p2p
36351,262403,ARIN,LACNIC,p2p
36351,262412,ARIN,LACNIC,p2p
36351,262413,ARIN,LACNIC,p2p
36351,262420,ARIN,LACNIC,p2p
36351,262424,ARIN,LACNIC,p2p
36351,262427,ARIN,LACNIC,p2p
36351,262429,ARIN,LACNIC,p2p
36351,262434,ARIN,LACNIC,p2p
36351,262444,ARIN,LACNIC,p2p
36351,262448,ARIN,LACNIC,p2p
36351,262454,ARIN,LACNIC,p2p
36351,262456,ARIN,LACNIC,p2p
36351,262462,ARIN,LACNIC,p2p
36351,262463,ARIN,LACNIC,p2p
36351,262466,ARIN,LACNIC,p2p
36351,262468,ARIN,LACNIC,p2p
36351,262469,ARIN,LACNIC,p2p
36351,262476,ARIN,LACNIC,p2p
36351,262480,ARIN,LACNIC,p2p
36351,262481,ARIN,LACNIC,p2p
36351,262488,ARIN,LACNIC,p2p
36351,262489,ARIN,LACNIC,p2p
36351,262499,ARIN,LACNIC,p2p
36351,262501,ARIN,LACNIC,p2p
36351,262503,ARIN,LACNIC,p2p
36351,262504,ARIN,LACNIC,p2p
36351,262505,ARIN,LACNIC,p2p
36351,262509,ARIN,LACNIC,p2p
36351,262512,ARIN,LACNIC,p2p
36351,262514,ARIN,LACNIC,p2p
36351,262516,ARIN,LACNIC,p2p
36351,262518,ARIN,LACNIC,p2p
36351,262532,ARIN,LACNIC,p2p
36351,262539,ARIN,LACNIC,p2p
36351,262540,ARIN,LACNIC,p2p
36351,262543,ARIN,LACNIC,p2p
36351,262548,ARIN,LACNIC,p2p
36351,262558,ARIN,LACNIC,p2p
36351,262572,ARIN,LACNIC,p2p
36351,262585,ARIN,LACNIC,p2p
36351,262591,ARIN,LACNIC,p2p
36351,262594,ARIN,LACNIC,p2p
36351,262596,ARIN,LACNIC,p2p
36351,262605,ARIN,LACNIC,p2p
36351,262607,ARIN,LACNIC,p2p
36351,262609,ARIN,LACNIC,p2p
36351,262610,ARIN,LACNIC,p2p
36351,262611,ARIN,LACNIC,p2p
36351,262612,ARIN,LACNIC,p2p
36351,262614,ARIN,LACNIC,p2p
36351,262620,ARIN,LACNIC,p2p
36351,262624,ARIN,LACNIC,p2p
36351,262632,ARIN,LACNIC,p2p
36351,262642,ARIN,LACNIC,p2p
36351,262643,ARIN,LACNIC,p2p
36351,262650,ARIN,LACNIC,p2p
36351,262659,ARIN,LACNIC,p2p
36351,262665,ARIN,LACNIC,p2p
36351,262666,ARIN,LACNIC,p2p
36351,262669,ARIN,LACNIC,p2p
36351,262671,ARIN,LACNIC,p2p
36351,262673,ARIN,LACNIC,p2p
36351,262676,ARIN,LACNIC,p2p
36351,262680,ARIN,LACNIC,p2p
36351,262684,ARIN,LACNIC,p2p
36351,262686,ARIN,LACNIC,p2p
36351,262688,ARIN,LACNIC,p2p
36351,262690,ARIN,LACNIC,p2p
36351,262696,ARIN,LACNIC,p2p
36351,262699,ARIN,LACNIC,p2p
36351,262700,ARIN,LACNIC,p2p
36351,262704,ARIN,LACNIC,p2p
36351,262706,ARIN,LACNIC,p2p
36351,262710,ARIN,LACNIC,p2p
36351,262713,ARIN,LACNIC,p2p
36351,262715,ARIN,LACNIC,p2p
36351,262725,ARIN,LACNIC,p2p
36351,262726,ARIN,LACNIC,p2p
36351,262729,ARIN,LACNIC,p2p
36351,262730,ARIN,LACNIC,p2p
36351,262733,ARIN,LACNIC,p2p
36351,262734,ARIN,LACNIC,p2p
36351,262737,ARIN,LACNIC,p2p
36351,262740,ARIN,LACNIC,p2p
36351,262742,ARIN,LACNIC,p2p
36351,262743,ARIN,LACNIC,p2p
36351,262744,ARIN,LACNIC,p2p
36351,262745,ARIN,LACNIC,p2p
36351,262760,ARIN,LACNIC,p2p
36351,262765,ARIN,LACNIC,p2p
36351,262775,ARIN,LACNIC,p2p
36351,262777,ARIN,LACNIC,p2p
36351,262778,ARIN,LACNIC,p2p
36351,262787,ARIN,LACNIC,p2p
36351,262791,ARIN,LACNIC,p2p
36351,262794,ARIN,LACNIC,p2p
36351,262802,ARIN,LACNIC,p2p
36351,262806,ARIN,LACNIC,p2p
36351,262807,ARIN,LACNIC,p2p
36351,262808,ARIN,LACNIC,p2p
36351,262809,ARIN,LACNIC,p2p
36351,262811,ARIN,LACNIC,p2p
36351,262819,ARIN,LACNIC,p2p
36351,262822,ARIN,LACNIC,p2p
36351,262826,ARIN,LACNIC,p2p
36351,262838,ARIN,LACNIC,p2p
36351,262847,ARIN,LACNIC,p2p
36351,262848,ARIN,LACNIC,p2p
36351,262856,ARIN,LACNIC,p2p
36351,262862,ARIN,LACNIC,p2p
36351,262865,ARIN,LACNIC,p2p
36351,262880,ARIN,LACNIC,p2p
36351,262886,ARIN,LACNIC,p2p
36351,262889,ARIN,LACNIC,p2p
36351,262893,ARIN,LACNIC,p2p
36351,262900,ARIN,LACNIC,p2p
36351,262902,ARIN,LACNIC,p2p
36351,262906,ARIN,LACNIC,p2p
36351,262908,ARIN,LACNIC,p2p
36351,262973,ARIN,LACNIC,p2p
36351,262977,ARIN,LACNIC,p2p
36351,262981,ARIN,LACNIC,p2p
36351,262988,ARIN,LACNIC,p2p
36351,262993,ARIN,LACNIC,p2p
36351,262999,ARIN,LACNIC,p2p
36351,263019,ARIN,LACNIC,p2p
36351,263032,ARIN,LACNIC,p2p
36351,263035,ARIN,LACNIC,p2p
36351,263047,ARIN,LACNIC,p2p
36351,263053,ARIN,LACNIC,p2p
36351,263055,ARIN,LACNIC,p2p
36351,263067,ARIN,LACNIC,p2p
36351,263072,ARIN,LACNIC,p2p
36351,263073,ARIN,LACNIC,p2p
36351,263077,ARIN,LACNIC,p2p
36351,263083,ARIN,LACNIC,p2p
36351,263084,ARIN,LACNIC,p2p
36351,263120,ARIN,LACNIC,p2p
36351,263128,ARIN,LACNIC,p2p
36351,263142,ARIN,LACNIC,p2p
36351,263152,ARIN,LACNIC,p2p
36351,263154,ARIN,LACNIC,p2p
36351,263250,ARIN,LACNIC,p2p
36351,263251,ARIN,LACNIC,p2p
36351,263258,ARIN,LACNIC,p2p
36351,263265,ARIN,LACNIC,p2p
36351,263276,ARIN,LACNIC,p2p
36351,263290,ARIN,LACNIC,p2p
36351,263297,ARIN,LACNIC,p2p
36351,263311,ARIN,LACNIC,p2p
36351,263324,ARIN,LACNIC,p2p
36351,263328,ARIN,LACNIC,p2p
36351,263332,ARIN,LACNIC,p2p
36351,263336,ARIN,LACNIC,p2p
36351,263347,ARIN,LACNIC,p2p
36351,263355,ARIN,LACNIC,p2p
