nTransaction,ms
12180,3184.5900419950485
12190,2846.996064990759
12200,2913.400292992592
12210,3260.129255026579
12220,2825.043834000826
12230,2912.732612013817
12240,3283.19156101346
12250,2902.7248640060425
12260,2891.615693986416
12270,3308.0385590195656
12280,2678.32916200161
12290,2840.4211609959602
12300,3354.5441490113735
12310,2926.5371010005474
12320,2899.2854019999504
12330,3254.7722830176353
12340,2803.071047991514
12350,2968.1770460009575
12360,3307.3752610087395
12370,2883.37263199687
12380,2936.5466040074825
12390,3374.069516003132
12400,2934.6789770126343
12410,2857.5298950076103
12420,3307.307857990265
12430,2992.211771994829
12440,3024.7682990133762
12450,3351.8917439877987
12460,3120.2649459838867
12470,2921.5748960077763
12480,3411.0191890001297
12490,3035.7618630230427
12500,3023.5597029924393
12510,3362.2532629966736
12520,2933.7632539868355
12530,3004.5514039993286
12540,3374.3215619921684
12550,2944.5027109980583
12560,3024.0327519774437
12570,3578.8984329998493
12580,2877.144259005785
12590,2929.9143420159817
12600,3367.7986590266228
12610,3012.3208859860897
12620,3033.0123940110207
12630,3279.987969994545
12640,3038.904790997505
12650,2958.0943329930305
12660,3386.532604008913
12670,2989.8380250036716
12680,3031.552647024393
12690,3402.3628839850426
12700,2909.524367004633
12710,2972.8355370163918
12720,3342.618515998125
12730,3060.5511789917946
12740,3012.2110430002213
12750,3528.9615439772606
12760,3111.401170015335
12770,3025.083819001913
12780,3412.513568997383
12790,3018.213366985321
12800,2966.352566987276
12810,3507.4239670038223
12820,2980.754105001688
12830,3131.7152559757233
12840,3470.6209160089493
12850,2917.8564410209656
12860,2907.527713984251
12870,3453.804405003786
12880,3030.3155020177364
12890,3013.6275629997253
12900,3363.1186400055885
12910,3072.6939490139484
12920,3074.9168389737606
12930,3494.241194009781
12940,2987.7095409929752
12950,2960.9833140075207
12960,3462.4291509985924
12970,3109.394609004259
12980,3095.316208988428
12990,3413.430158019066
13000,3024.5997599959373
13010,2999.2226330041885
13020,3428.1399440169334
13030,3035.90343400836
13040,3052.5976919829845
13050,3287.479090988636
13060,3106.5577049851418
13070,3075.876634001732
13080,3324.5792350172997
13090,3087.264881014824
13100,3080.1324400007725
13110,3486.463952988386
13120,3093.8562909960747
13130,3038.5032299757004
13140,3365.351538002491
13150,3041.718080997467
13160,3171.3140310049057
13170,3591.122215002775
13180,3050.8449079990387
13190,3351.5910499989986
13200,3538.1902039945126
13210,3010.927970021963
13220,3141.8133719861507
13230,3454.2236299812794
13240,3199.958561986685
13250,3123.524360984564
13260,3407.7954320013523
13270,3119.475542008877
13280,3057.935580998659
13290,3498.3265759944916
13300,3087.850261002779
13310,3120.6725240051746
13320,3494.9107669889927
13330,3028.270886003971
13340,3144.769208997488
13350,3476.3573929965496
13360,3019.857195019722
13370,3009.9353780150414
13380,3427.5424270033836
13390,3101.415946006775
13400,3168.560910999775
13410,3452.687373995781
13420,3096.755329012871
13430,3146.896800994873
13440,3561.171315997839
13450,3007.3059480190277
13460,3103.6922990083694
13470,3468.1638189852238
13480,3122.5560380220413
13490,2954.652446001768
13500,3515.550734013319
13510,3173.2113270163536
13520,3147.5186079740524
13530,3489.657150000334
13540,3178.6939029991627
13550,3097.8385249972343
13560,3503.933643013239
13570,3200.3395369946957
13580,3175.9409500062466
13590,3517.0661129951477
13600,3205.3924300074577
13610,3167.583085000515
13620,3521.6954770088196
13630,3178.2001419961452
13640,3223.7773990035057
13650,3619.7686679959297
13660,3181.9400580227375
13670,3167.745606005192
13680,3628.3916090130806
13690,3202.1078529953957
13700,3196.4486069977283
13710,3515.948564976454
13720,3093.731088012457
13730,3119.131721019745
13740,3543.459774017334
13750,3214.434922993183
13760,3107.085171997547
13770,3652.7887389957905
13780,3268.3727790117264
13790,3183.830335021019
13800,3559.0195130109787
13810,3249.759039014578
13820,3131.383468002081
13830,3537.1020889878273
13840,3114.9538030028343
13850,3146.2558140158653
13860,3531.861990004778
13870,3066.7554129958153
13880,3015.5553890168667
13890,3626.2079890072346
13900,3213.255837023258
13910,3107.4424790143967
13920,3590.9689829945564
13930,3301.584527015686
13940,3289.79256901145
13950,3628.207859992981
13960,3361.084394007921
13970,3232.1717729866505
13980,3572.742864012718
13990,3156.447327017784
14000,3142.8887810111046
14010,3589.0577200055122
14020,3070.778105020523
14030,3124.462773025036
14040,3565.0010039806366
14050,3315.273566991091
14060,3146.6438670158386
14070,3566.0923550128937
14080,3292.474886983633
14090,3354.105406999588
14100,3655.2856099903584
14110,3229.0563690066338
14120,3388.969830006361
14130,3745.3261060118675
14140,3330.994780987501
14150,3374.8839589953423
14160,3821.829355984926
14170,3333.753555983305
14180,3232.53851300478
14190,3869.844817996025
14200,3257.3082690238953
14210,3376.8545890152454
14220,3752.6350610256195
14230,3334.005109012127
14240,3453.890383005142
14250,3623.9933829903603
14260,3326.1486950218678
14270,3213.893835991621
14280,3667.6939110159874
14290,3406.185669004917
14300,3360.1674369871616
14310,3839.367529988289
14320,3057.3584350049496
14330,3384.812668979168
14340,3755.4412569999695
14350,3239.0312100052834
14360,3470.222468018532
14370,3736.0833779871464
14380,3570.3033930063248
14390,3339.7163949906826
14400,3865.3915639817715
14410,3284.385280996561
14420,3347.173595994711
14430,3791.8666730225086
14440,3399.0109210014343
14450,3440.4607129991055
14460,3867.7098349928856
14470,3390.812307983637
14480,3413.0650449991226
14490,3737.006698012352
14500,3586.350980013609
14510,3360.186075001955
14520,3795.854635000229
14530,3451.180566996336
14540,3277.1673889756203
14550,3838.0300619900227
14560,3345.9989069998264
14570,3475.968252003193
14580,3649.2619740068913
14590,3338.8824049830437
14600,3391.477602005005
14610,3814.707991987467
14620,3433.193632990122
14630,3525.6095699965954
14640,3817.4296319782734
14650,3385.5111159980297
14660,3387.7155169844627
14670,3777.669523000717
14680,3554.6398710012436
14690,3440.5270369946957
14700,3855.0981160104275
14710,3217.8323149979115
14720,3376.69910299778
14730,3895.8873939812183
14740,3445.4794720113277
14750,3343.6330310106277
14760,3862.2899219989777
14770,3455.9779709875584
14780,3413.709839016199
14790,3904.2982189953327
14800,3445.8030859827995
14810,3448.3405559957027
14820,3841.358536988497
14830,3506.557054013014
14840,3496.356476008892
14850,3872.846814006567
14860,3437.227232992649
14870,3237.5400759875774
14880,3810.2829030156136
14890,3478.058516025543
14900,3541.532673984766
14910,4044.9430149793625
14920,3550.2146770060062
14930,3525.274529993534
14940,3925.0642950236797
14950,3469.3775399923325
14960,3388.9801029860973
14970,3887.06542801857
14980,3321.288971990347
14990,3485.942252010107
15000,3997.5789819955826
15010,3529.160742998123
15020,3487.8976759910583
15030,3878.0778969824314
15040,3482.53438898921
15050,3539.933472007513
15060,3956.289546996355
15070,3535.812711983919
15080,3565.3157849907875
15090,4059.0253269970417
15100,3514.6824740171432
15110,3669.265088021755
15120,3994.5381860136986
15130,3590.0986320078373
15140,3566.988823980093
15150,4087.048684000969
15160,3627.144549995661
15170,3539.3066570162773
15180,3904.3475850224495
15190,3606.2898520231247
15200,3497.769799977541
15210,3929.119004994631
15220,3576.865319997072
15230,3495.454901009798
15240,4055.341825991869
15250,3440.2331230044365
15260,3592.963117003441
15270,4039.862903982401
15280,3612.6178009808064
15290,3459.2691009938717
15300,4126.809255003929
15310,3562.651609003544
15320,3647.798321992159
15330,3942.7496460080147
15340,3646.695596009493
15350,3454.0419339835644
15360,3999.0970430076122
15370,3524.7601280212402
15380,3551.938930004835
15390,4057.0893250107765
15400,3652.086347013712
15410,3687.6168179810047
15420,4067.455830991268
15430,3598.810701996088
15440,3599.2166500091553
15450,3955.242392003536
15460,3532.7589430212975
15470,3572.1396839916706
15480,3853.961169987917
15490,3519.9746350049973
15500,3669.29242298007
15510,4105.8307810127735
15520,3741.425294995308
15530,3615.2066310048103
15540,4141.332607001066
15550,3646.600396990776
15560,3631.097074985504
15570,4161.167130976915
15580,3633.684233993292
15590,3628.2846690118313
15600,4005.972975999117
15610,3743.1361500024796
15620,3724.4751060009003
15630,4048.080958008766
15640,3529.38748601079
15650,3621.245334982872
15660,4014.7533669769764
15670,3565.836100012064
15680,3551.0671339929104
15690,4255.035651028156
15700,3749.287951976061
15710,3707.5255199968815
15720,4131.165508002043
15730,3701.9980579912663
15740,3455.5627180039883
15750,4210.455917984247
15760,3681.972887992859
15770,3550.4327740073204
15780,3959.974005997181
15790,3613.321767002344
15800,3680.706941008568
15810,3619.635294020176
15820,4331.361161977053
15830,3632.3822599947453
15840,3704.2578159868717
15850,4147.629831016064
15860,3685.44955098629
15870,3687.9492449760437
15880,3708.9813019931316
15890,3793.2878350019455
15900,3601.800129979849
15910,3713.16817599535
15920,4275.432001978159
15930,3758.219549000263
15940,3699.3672870099545
15950,3998.4433360099792
15960,3543.063082009554
15970,3682.5832529962063
15980,4009.453427016735
15990,3821.1324520111084
16000,3668.365709990263
16010,3747.1548209786415
16020,4159.16309300065
16030,3596.027031004429
16040,3690.1472940146923
16050,4324.647285997868
16060,3723.549412995577
16070,3741.8808510005474
16080,4109.35905200243
16090,3708.0331380069256
16100,3902.821775972843
16110,3689.9152970016003
16120,3989.8976689875126
16130,3733.7993979752064
16140,3658.799246996641
16150,4033.8743769824505
16160,3705.6116569936275
16170,3488.9651350080967
16180,4147.487309992313
16190,3707.4869959950447
16200,3741.962509006262
16210,3899.8645949959755
16220,3830.653659015894
16230,3740.2164990007877
16240,3817.3963159918785
16250,4168.353367984295
16260,3713.1110519766808
16270,3772.092194020748
16280,4304.666682988405
16290,3790.494786977768
16300,3734.1651909947395
16310,3621.7539750039577
16320,4263.542679011822
16330,3719.38571998477
16340,3807.3330369889736
16350,4336.30756598711
16360,3701.694624006748
16370,3705.311915010214
16380,3697.098321020603
16390,4259.267374992371
16400,3647.7343159914017
16410,3649.494865000248
16420,4245.555784016848
16430,3734.0854980051517
16440,3728.890285998583
16450,3851.766053020954
16460,4275.557538002729
16470,3719.988356977701
16480,3850.3645240068436
16490,4333.356743007898
16500,3815.7260960042477
16510,3832.4313810169697
16520,3684.187521994114
16530,4388.6135820150375
16540,3802.9166770279408
16550,3833.1843559741974
16560,3787.7057369947433
16570,4020.9452569782734
16580,3747.557949990034
16590,3813.192407011986
16600,4231.210638999939
16610,3840.481501996517
16620,3719.181005001068
16630,3891.780528008938
16640,4073.6487649977207
16650,3650.6631149947643
16660,3837.0496819913387
16670,4303.798620998859
16680,3771.122164994478
16690,3872.903987020254
16700,3862.1144499778748
16710,4238.446209013462
16720,3745.1394639909267
16730,3902.4544330239296
16740,4181.865612983704
16750,4205.368794023991
16760,4259.243923991919
16770,3909.6293620169163
16780,4278.318937987089
16790,3862.3690169751644
16800,3956.8837390244007
16810,3833.3095709979534
16820,4360.052208006382
16830,3856.930373996496
16840,3769.3435719907284
16850,3808.7856369912624
16860,4365.326851993799
16870,3816.174089998007
16880,3728.4143480062485
16890,3730.2925150096416
16900,4328.375027984381
16910,3879.0774209797382
16920,3830.0330179929733
16930,3815.8565329909325
16940,4435.5764609873295
16950,3878.6453030109406
16960,3839.108942002058
16970,3921.5686799883842
16980,4302.189686983824
16990,3718.6668139994144
17000,3779.225331991911
17010,4319.812467992306
17020,3801.450899988413
17030,3841.2850680053234
17040,4034.21609300375
17050,4126.336225986481
17060,3967.7806099951267
17070,3820.8260839879513
17080,4285.570654988289
17090,3906.0036140084267
17100,3991.572513014078
17110,3899.263184994459
17120,4422.663278996944
17130,3728.662795007229
17140,3740.5669969916344
17150,3837.8128210008144
17160,4489.171936988831
17170,3847.0183340013027
17180,3979.3451740145683
17190,3814.7235660254955
17200,4427.308268994093
17210,3920.1653960049152
17220,3861.6101539731026
17230,3933.684711009264
17240,4489.215162009001
17250,3956.243230998516
17260,3977.9236800074577
17270,3884.3540999889374
17280,4611.924506008625
17290,3893.5207360088825
17300,3874.390168994665
17310,4094.1239910125732
17320,4442.456275999546
17330,3960.995094001293
17340,3787.628686994314
17350,3944.526402980089
17360,4513.001632004976
17370,3974.7554209828377
17380,3888.306984990835
17390,4069.0257450044155
17400,4524.163578003645
17410,3934.5378630161285
17420,3920.946110010147
17430,3922.820371001959
17440,4496.673952013254
17450,4008.0210069715977
17460,4173.711080998182
17470,3814.6868990063667
17480,4579.147154003382
17490,3942.4419640004635
17500,3835.975520014763
17510,4104.826131016016
17520,4554.321876019239
17530,4016.7009789943695
17540,4006.2336450219154
17550,4031.233004003763
17560,4540.484010994434
17570,4019.810228019953
17580,4013.4632410109043
17590,3628.5715929865837
17600,4508.752597987652
17610,4010.1290580034256
17620,3898.82434502244
17630,3913.588109999895
17640,4467.677417010069
17650,3935.2980159819126
17660,3949.575231999159
17670,4053.027767986059
17680,4471.411485999823
17690,4405.783234000206
17700,4188.40973597765
17710,4130.217943996191
17720,4552.027695983648
17730,3884.855248004198
17740,3830.003600001335
17750,4033.3837589919567
17760,4515.006330013275
17770,3959.629541993141
17780,4088.914707005024
17790,4292.2878850102425
17800,4517.558754980564
17810,4195.284184992313
17820,4030.003414005041
17830,4047.0978629887104
17840,4453.181468009949
17850,4055.49441999197
17860,4217.20039999485
17870,3988.4800589978695
17880,4482.911619991064
17890,4136.340648978949
17900,3911.1751329898834
17910,4066.2861039936543
17920,4612.820836007595
17930,4012.8179680109024
17940,3849.2670460045338
17950,4193.977602005005
17960,4654.016124993563
17970,4256.588544011116
17980,4038.2918449938297
17990,4040.646867990494
18000,4474.531148999929
18010,4189.849629998207
18020,4173.140167981386
18030,4071.879844993353
18040,4687.174308001995
18050,4095.815204977989
18060,4773.724397003651
18070,4806.056090980768
18080,4933.242456018925
18090,4058.5095940232277
18100,4069.094785004854
18110,4058.435826987028
18120,4705.928755998611
18130,3849.668265014887
18140,4089.9003240168095
18150,3980.671112984419
18160,4608.82405102253
18170,4009.1233760118484
18180,3970.4891500175
18190,4044.9121930003166
18200,4489.724737972021
18210,4179.269032001495
18220,3918.406002998352
18230,4043.553114980459
18240,4514.677258014679
18250,4192.850566983223
18260,4080.6954149901867
18270,4146.994547009468
18280,4694.453644990921
18290,4011.0842890143394
18300,4070.2868529856205
18310,4150.034016996622
18320,4526.779512017965
18330,4251.429778009653
18340,4111.641858011484
18350,4200.25707501173
18360,4694.376071989536
18370,4064.3388589918613
18380,4197.938971996307
18390,4149.523377001286
18400,4723.013934016228
18410,4048.66343998909
18420,4214.870021998882
18430,4175.1665669977665
18440,4605.307763010263
18450,4230.465058982372
18460,4179.340095996857
18470,4194.813641011715
18480,4845.592613011599
18490,4190.096752017736
18500,4088.188136011362
18510,4211.804112017155
18520,4626.655367016792
18530,4181.344439983368
18540,4272.615864992142
18550,3997.724979996681
18560,4735.774255007505
18570,4249.703262984753
18580,4194.24882799387
18590,4196.18676802516
18600,4647.9983749985695
18610,4162.243359982967
18620,4224.383832007647
18630,4219.859897017479
18640,4747.432726979256
18650,4297.124497979879
18660,4216.338057011366
18670,4304.455244988203
18680,4676.358655005693
18690,4228.129667013884
18700,4262.155808001757
18710,4232.373926997185
18720,4863.633702009916
18730,4327.26313701272
18740,4260.676292002201
18750,4195.633534997702
18760,4796.625865995884
18770,4236.00269600749
18780,4308.5003100037575
18790,4140.320665001869
18800,4644.318434000015
18810,4355.450934976339
18820,4420.8822529911995
18830,4270.775448024273
18840,4945.753714978695
18850,4275.949580013752
18860,4239.715436995029
18870,4283.754579007626
18880,4664.427518993616
18890,4190.819123983383
18900,4234.0945299863815
18910,4253.9610959887505
18920,4768.216146975756
18930,4244.844967991114
18940,4393.752570003271
18950,4318.897431015968
18960,4860.404608994722
18970,4314.420686006546
18980,4117.08764898777
18990,4218.22759899497
19000,4933.659418016672
19010,4286.420596003532
19020,4228.728066980839
19030,4429.754507988691
19040,4770.72446000576
19050,4295.315813988447
19060,4362.667388021946
19070,4270.284999012947
19080,4834.070704013109
19090,4275.1094990074635
19100,4214.84417501092
19110,4146.131516993046
19120,4920.631087005138
19130,4384.550110012293
19140,4134.335602015257
19150,4410.303029000759
19160,4744.726915985346
19170,4274.01883199811
19180,4215.701766997576
19190,4033.282373994589
19200,4843.40158700943
19210,4338.74805700779
19220,4417.317281007767
19230,4253.217626988888
19240,4836.798344016075
19250,4040.3617599904537
19260,4350.335330992937
19270,4249.7656599879265
19280,4998.535773009062
19290,4347.607254981995
19300,4208.78353202343
19310,4344.473704993725
19320,4704.748975992203
19330,4343.707984000444
19340,4481.155050009489
19350,4222.6842920184135
19360,5005.656722992659
19370,4425.7086299955845
19380,4356.071523994207
19390,4243.445910006762
19400,4953.6264880001545
19410,4237.998627990484
19420,4253.985693007708
19430,4410.308905988932
19440,5000.62505698204
19450,4532.81561601162
19460,4353.057453006506
19470,4467.317568987608
19480,4844.2342509925365
19490,4465.82638502121
19500,4438.794524013996
19510,4166.241744011641
19520,4771.7527050077915
19530,4289.658476024866
19540,4312.420293986797
19550,4317.4216639995575
19560,4848.580208003521
19570,4388.6155660152435
19580,4272.119915008545
19590,4394.774946004152
19600,4994.214116990566
19610,4394.664750009775
19620,4367.560578018427
19630,4488.561936020851
19640,4992.828213006258
19650,4617.6885060071945
19660,4301.8029599785805
19670,4375.411157011986
19680,4872.6522580087185
19690,4535.046264976263
19700,4628.7799980044365
19710,4412.762345999479
19720,5010.764539003372
19730,4507.020245999098
19740,4196.307976007462
19750,4310.277052998543
19760,4919.726980984211
19770,4460.799937993288
19780,4445.771988004446
19790,4400.786429017782
19800,5229.205891013145
19810,4360.418716996908
19820,4357.816616982222
19830,4412.257779985666
19840,5058.771025002003
19850,4394.339821994305
19860,4469.19151699543
19870,4169.502635002136
19880,5039.305721998215
19890,4441.890827000141
19900,4466.313751012087
19910,4295.095147997141
19920,5102.474662005901
19930,4434.000930011272
19940,4392.592252999544
19950,4376.945447981358
19960,5085.616845995188
19970,4582.413237988949
19980,4443.300815999508
19990,4352.168297022581
20000,4983.279448002577
20010,4427.87815502286
20020,4487.617466986179
20030,4323.485114991665
20040,5130.07058301568
20050,4466.428525000811
20060,4388.5379049777985
20070,4401.014739006758
20080,5012.497121989727
20090,4482.289192020893
20100,4478.918485015631
20110,4362.98718598485
20120,5064.26370999217
20130,4652.456707984209
20140,4406.069039016962
20150,4543.761120975018
20160,4957.114226996899
20170,4520.568684995174
20180,4501.295873999596
20190,4300.768702983856
20200,5112.235305994749
20210,4529.320053994656
20220,4446.3717849850655
20230,4521.584236979485
20240,5067.130042999983
20250,4502.153279989958
20260,4122.919481992722
20270,4513.707649022341
20280,5016.0525159835815
20290,4545.26057600975
20300,4618.300691008568
20310,4462.403219997883
20320,5090.018411010504
20330,4467.167060017586
20340,4171.397469013929
20350,4331.869271993637
20360,5102.926252007484
20370,4584.529206991196
20380,4504.949573010206
20390,4488.350643992424
20400,5186.596702992916
20410,4575.646797001362
20420,4613.433378994465
20430,4529.509222984314
20440,4640.259986013174
20450,4650.662073016167
20460,4658.064561009407
20470,4366.019363999367
20480,4395.3286110162735
20490,5290.919586002827
20500,4562.473379999399
20510,4623.064305990934
20520,4480.52900198102
20530,5051.207827985287
20540,4569.474785000086
20550,4715.80337998271
20560,4781.645613998175
20570,5155.773946017027
20580,4500.617588013411
20590,4438.784245997667
20600,4511.6987589895725
20610,5236.2854669988155
20620,4659.978864997625
20630,4514.904148995876
20640,4491.819344013929
20650,4674.165001988411
20660,4642.553985983133
20670,4748.494973003864
20680,4501.938645988703
20690,4501.727479994297
20700,5012.206191986799
20710,4512.59475299716
20720,4542.350999981165
20730,4473.393803983927
20740,5291.215301990509
20750,4587.559442013502
20760,4588.376593977213
20770,4555.831265985966
20780,4832.164353013039
20790,4809.474656999111
20800,4656.79638800025
20810,4586.907210975885
20820,4694.355531990528
20830,5189.7169670164585
20840,4602.934904009104
20850,4495.731342971325
20860,4678.229379981756
20870,5301.339983999729
20880,4676.269479006529
20890,4763.264433026314
20900,4691.6268010139465
20910,4573.247198998928
20920,5289.908103972673
20930,4659.384600996971
20940,4656.75641399622
20950,4546.090315014124
20960,5144.92819198966
20970,4714.730163991451
20980,4619.291251987219
20990,4651.987071990967
21000,4430.825641989708
21010,5325.658594995737
21020,4674.659723997116
21030,4549.147793024778
21040,4628.598833024502
21050,5111.982057005167
21060,4807.851883977652
21070,4604.768653988838
21080,4656.330072015524
21090,4638.455007016659
21100,5381.5218369960785
21110,4730.154208004475
21120,4790.111326992512
21130,4595.937393009663
21140,5239.245144993067
21150,4986.009994983673
21160,4661.2108290195465
21170,4607.451337009668
21180,4550.248382985592
21190,5319.432698994875
21200,4585.609474003315
21210,4483.377768009901
21220,4597.661671996117
21230,4718.948177993298
21240,5080.860504001379
21250,4984.1756699979305
21260,4821.671626985073
21270,4622.565242022276
21280,5387.925981998444
21290,4794.108388006687
21300,4567.434280991554
21310,4485.560095012188
21320,4722.430414021015
21330,5261.262874007225
21340,4527.248078018427
21350,4676.92543900013
21360,4636.637858986855
21370,5314.784835010767
21380,4712.475250989199
21390,4774.605940997601
21400,4510.915911018848
21410,5194.5490809977055
21420,4718.398512989283
21430,4651.091513991356
21440,4684.276544004679
21450,4804.782779991627
21460,5251.158010005951
21470,4684.817591995001
21480,4724.576488018036
21490,4617.224118977785
21500,4805.14771899581
21510,5563.480457007885
21520,4749.149862021208
21530,4826.014128983021
21540,4486.3201650083065
21550,4724.1486229896545
21560,5439.990055978298
21570,4700.584500014782
21580,4747.399412989616
21590,4714.064516991377
21600,4576.38677701354
21610,5138.8110130131245
21620,4830.332269012928
21630,4704.133752018213
21640,4741.309109985828
21650,4895.925780028105
21660,5503.223342001438
21670,4678.193495005369
21680,4780.550392001867
21690,4771.495009988546
21700,4630.458041995764
21710,5382.97718000412
21720,4591.504337996244
21730,4702.807602018118
21740,4609.179381012917
21750,4655.9447419941425
21760,5542.551337003708
21770,4585.311338990927
21780,4529.510582000017
21790,4791.095124006271
21800,4550.79149800539
21810,5501.753244012594
21820,4642.771406978369
21830,4799.473863005638
21840,4734.865222990513
21850,4497.134507000446
21860,5531.95829102397
21870,4822.708427011967
21880,4688.935231983662
21890,4538.389727979898
21900,4817.928728997707
21910,5262.291347980499
21920,4800.531262993813
21930,4758.066653996706
21940,4792.571674019098
21950,4763.252489000559
21960,5470.139715999365
21970,4696.455320984125
21980,4675.8581130206585
21990,4524.177872002125
22000,4232.292870998383
22010,5626.548536986113
22020,4764.965920001268
22030,4815.887935012579
22040,4787.65958198905
22050,4812.65007597208
22060,5461.543563991785
22070,4927.062954008579
22080,5097.158392995596
22090,4902.817758977413
22100,4873.683189988136
22110,5556.2277509868145
22120,4812.959021002054
22130,5171.987731993198
22140,4622.949743002653
22150,4796.393682003021
22160,5705.7033360004425
22170,4996.0038189888
22180,4690.007475018501
22190,4802.620884001255
22200,4827.497229009867
22210,5708.85966399312
22220,4862.786884009838
22230,4897.914331018925
22240,4883.195365995169
22250,4696.800613999367
22260,5580.18552801013
22270,4921.192892998457
22280,5191.710586994886
22290,4864.74111700058
22300,4757.269860982895
22310,5451.979297995567
22320,4948.340851008892
22330,5065.235273003578
22340,4901.72228500247
22350,4939.545753985643
22360,5501.239964991808
22370,4925.913427978754
22380,4981.916082024574
22390,4863.957713007927
22400,5076.1138780117035
22410,5540.210128009319
22420,4845.412494987249
22430,4954.509119004011
22440,4878.52346098423
22450,4885.062993019819
22460,5644.476222991943
22470,4942.228390008211
22480,4858.270286977291
22490,4974.733045995235
22500,4764.347574979067
22510,5609.201465010643
22520,4993.24760299921
22530,4956.209426999092
22540,4978.6921499967575
22550,4963.403663009405
22560,5638.946363002062
22570,4942.7781130075455
22580,4807.654491007328
22590,5085.77003800869
22600,4773.837498009205
22610,5704.519893974066
22620,4967.953447014093
22630,4954.984393000603
22640,5096.593237012625
22650,4929.844190001488
22660,5655.188789993525
22670,4916.97523099184
22680,4904.719550997019
22690,5047.800646007061
22700,4938.51987400651
22710,5660.66224399209
22720,5087.208499997854
22730,4895.43183401227
22740,4872.1876339912415
22750,5742.688813000917
22760,4916.770307004452
22770,4918.029076993465
22780,5211.92848700285
22790,4743.001637011766
22800,5670.402780979872
22810,4879.140307992697
22820,5119.309552013874
22830,4802.108624011278
22840,5010.46288099885
22850,5784.932163000107
22860,5139.974029004574
22870,4979.363444983959
22880,4843.402132987976
22890,5008.910481005907
22900,5764.540610998869
22910,5015.361142992973
22920,5066.282066017389
22930,5131.921665996313
22940,5121.279736995697
22950,5899.261904001236
22960,5024.742358982563
22970,5048.319138020277
22980,4985.187384009361
22990,5283.584308028221
23000,5663.528935998678
23010,5260.107279986143
23020,5058.435328990221
23030,5080.560851991177
23040,5088.369040995836
23050,5811.141773015261
23060,5076.054866999388
23070,5194.003316998482
23080,5076.890112996101
23090,4887.045332998037
23100,5890.2999140024185
23110,5212.572517991066
23120,5032.020529001951
23130,5237.30213701725
23140,5066.828819990158
23150,5826.4515500068665
23160,5230.955154001713
23170,5116.0287100076675
23180,4911.117713987827
23190,5168.793967992067
23200,5746.515538007021
23210,5121.7011660039425
23220,4918.640184015036
23230,5138.633042007685
23240,5011.365547001362
23250,5952.923633009195
23260,5156.309523999691
23270,5052.739961981773
23280,4997.315089017153
23290,5082.254235982895
23300,6016.353072017431
23310,5097.3748369812965
23320,4968.716789007187
23330,5141.310201019049
23340,4975.609710007906
23350,5989.782691985369
23360,4680.357019007206
23370,5092.974996984005
23380,5226.787245988846
23390,5116.526538014412
23400,5848.751926988363
23410,5153.101292997599
23420,5040.773653000593
23430,5094.334646999836
23440,5115.709964990616
23450,6154.474261015654
23460,5095.730179011822
23470,5309.148815989494
23480,5295.411958992481
23490,4797.660268992186
23500,6032.044335991144
23510,5145.943569004536
23520,5255.404926002026
23530,4980.0717760026455
23540,5106.991923987865
23550,5997.20773100853
23560,5145.349015980959
23570,5185.561796009541
23580,5129.1491059958935
23590,5305.28209400177
23600,6119.115118026733
23610,5117.040502995253
23620,5096.182597011328
23630,4977.747934997082
23640,4937.099918007851
23650,6153.39800298214
23660,5213.768146008253
23670,5010.779140979052
23680,5310.439649015665
23690,5078.434891998768
23700,6060.1539070010185
23710,5365.746885985136
23720,5262.640973985195
23730,5306.688024997711
23740,5331.069853007793
23750,6055.974252998829
23760,5168.462051987648
23770,5047.111781001091
23780,5141.946947008371
23790,5245.907274991274
23800,6190.121093988419
23810,5236.658378005028
23820,5408.063908010721
23830,5207.637803018093
23840,5234.041526019573
23850,5665.635646998882
23860,5350.851841986179
23870,5198.2632820010185
23880,5271.325344979763
23890,5229.624327003956
23900,5912.868527978659
23910,5345.5655879974365
23920,5261.141234010458
23930,5310.035767018795
23940,5128.360810011625
23950,6008.320358991623
23960,5276.3846579790115
23970,5507.662157982588
23980,5395.51576000452
23990,5385.289462000132
24000,5875.497347027063
24010,5357.008347004652
24020,5109.807523995638
24030,5286.297162979841
24040,5212.542231976986
24050,6378.4665950238705
24060,5264.7957099974155
24070,5067.451584011316
24080,5206.987762987614
24090,5294.611046999693
24100,6171.24104899168
24110,5225.402500003576
24120,5311.503610998392
24130,5308.8529280126095
24140,5331.813567996025
24150,6158.486522018909
24160,5227.847010016441
24170,5312.294400990009
24180,5219.903221994638
24190,5125.711725980043
24200,5876.630174994469
24210,5490.271333009005
24220,5257.467101991177
24230,5396.722391009331
24240,5460.033451020718
24250,5780.9142589867115
24260,5272.786157011986
24270,5342.663412988186
24280,5410.413201004267
24290,4940.329914003611
24300,5874.088887006044
24310,5315.03917402029
24320,5285.756720006466
24330,5320.512717008591
24340,5506.616420000792
24350,5957.923628985882
24360,5309.478062003851
24370,5346.702989012003
24380,5257.2475210130215
24390,5223.790371000767
24400,5997.641049981117
24410,4974.602205008268
24420,5235.902094006538
24430,5343.226469993591
24440,5275.046894997358
24450,6088.325347989798
24460,5487.560590982437
24470,5161.735399007797
24480,5277.905216991901
24490,5273.344567000866
24500,5889.325156986713
24510,5512.402186989784
24520,5349.445574015379
24530,5446.509418010712
24540,5237.215620011091
24550,6101.950735986233
24560,5172.2339769899845
